CPU Usage (%),RAM Usage (GB),GPU Usage (%),GPU Memory Usage (GB),Epoch Time (s)
0.0,6.769077301025391,100,0.83984375,5.003218412399292
0.0,6.769077301025391,100,0.83984375,4.990575551986694
0.0,6.769077301025391,100,0.83984375,5.189105749130249
0.0,6.769077301025391,100,0.83984375,4.530572414398193
0.0,6.769077301025391,100,0.83984375,6.828194856643677
0.0,6.769081115722656,100,0.83984375,4.8167126178741455
0.0,6.769081115722656,100,0.83984375,5.225986957550049
0.0,6.734046936035156,100,0.83984375,5.087129354476929
0.0,6.768890380859375,100,0.83984375,4.602120637893677
0.0,6.769081115722656,100,0.83984375,7.1652750968933105
0.0,6.769081115722656,100,0.83984375,4.957606554031372
0.0,6.769081115722656,100,0.83984375,5.041898012161255
0.0,6.769081115722656,100,0.83984375,4.8702232837677
0.0,6.769081115722656,92,0.83984375,4.898449420928955
0.0,6.769081115722656,100,0.83984375,6.57295036315918
0.0,6.769084930419922,100,0.83984375,4.971283912658691
0.0,6.769084930419922,84,0.83984375,4.919553995132446
0.0,6.769084930419922,100,0.83984375,4.903519153594971
0.0,6.769084930419922,3,0.83984375,5.666324615478516
0.0,6.769084930419922,100,0.83984375,6.634506702423096
0.0,6.769084930419922,100,0.83984375,5.256972074508667
0.0,6.7339019775390625,100,0.83984375,5.257250785827637
0.0,6.769084930419922,100,0.83984375,5.237937927246094
0.0,6.769084930419922,100,0.83984375,5.774919509887695
0.0,6.7693939208984375,49,0.83984375,6.642441034317017
0.0,6.745891571044922,100,0.83984375,6.7713782787323
0.0,6.769401550292969,100,0.83984375,5.5046067237854
0.0,6.769401550292969,100,0.83984375,6.095653295516968
0.0,6.769401550292969,100,0.83984375,5.548705339431763
0.0,6.769412994384766,82,0.83984375,6.978288412094116
0.0,6.769412994384766,98,0.83984375,5.411077260971069
0.0,6.769412994384766,100,0.83984375,4.958451509475708
0.0,6.734378814697266,96,0.83984375,5.430094242095947
0.0,6.73419189453125,74,0.83984375,5.146815061569214
0.0,6.769420623779297,100,0.83984375,7.733865261077881
0.0,6.7694244384765625,57,0.83984375,7.399062395095825
0.0,6.7694244384765625,100,0.83984375,6.8301379680633545
0.0,6.7694244384765625,100,0.83984375,6.973822593688965
0.0,6.7694244384765625,29,0.83984375,7.297465562820435
0.0,6.7694244384765625,3,0.83984375,9.178017854690552
0.0,6.7694244384765625,100,0.83984375,7.292717933654785
0.0,6.7694244384765625,94,0.83984375,7.496588706970215
0.0,6.7694244384765625,100,0.83984375,7.627042055130005
0.0,6.7694244384765625,0,0.83984375,7.997317552566528
0.0,6.7342681884765625,100,0.83984375,9.738090991973877
0.0,6.734371185302734,100,0.83984375,7.441265106201172
0.0,6.7694244384765625,100,0.83984375,7.050770282745361
0.0,6.7811431884765625,100,0.83984375,6.9467058181762695
0.0,6.734291076660156,100,0.83984375,7.4377453327178955
0.0,6.758060455322266,76,0.83984375,9.84456992149353
0.0,6.769710540771484,100,0.83984375,7.137620449066162
0.0,6.758022308349609,100,0.83984375,7.063476324081421
0.0,6.7346954345703125,78,0.83984375,7.142172574996948
0.0,6.781455993652344,59,0.83984375,6.874460458755493
0.0,6.769901275634766,100,0.83984375,9.7662935256958
0.0,6.7584381103515625,100,0.83984375,7.583592176437378
0.0,6.746635437011719,94,0.83984375,8.683905839920044
0.0,6.758155822753906,0,0.83984375,7.665747165679932
0.0,6.7701568603515625,100,0.83984375,7.027009010314941
0.0,6.758319854736328,90,0.83984375,9.1876220703125
0.0,6.735004425048828,100,0.83984375,6.697359085083008
0.0,6.793392181396484,97,0.83984375,7.258758783340454
0.0,6.769718170166016,100,0.83984375,7.110903024673462
0.0,6.735004425048828,100,0.83984375,8.101504802703857
0.0,6.775707244873047,18,0.83984375,9.579377889633179
0.0,6.7408599853515625,100,0.83984375,6.7089197635650635
0.0,6.758258819580078,86,0.83984375,7.180680274963379
0.0,6.734981536865234,92,0.83984375,7.119971752166748
0.0,6.769962310791016,100,0.83984375,7.352395057678223
0.0,6.770042419433594,100,0.83984375,10.29408073425293
0.0,6.770042419433594,88,0.83984375,5.650498151779175
0.0,6.770042419433594,100,0.83984375,5.125292539596558
0.0,6.770042419433594,100,0.83984375,5.071075439453125
0.0,6.770042419433594,100,0.83984375,5.097854375839233
0.0,6.770057678222656,39,0.83984375,7.670042276382446
0.0,6.770057678222656,100,0.83984375,4.502668857574463
0.0,6.781536102294922,100,0.83984375,5.154145002365112
0.0,6.7700042724609375,100,0.83984375,5.512668609619141
0.0,6.7466583251953125,96,0.83984375,5.070820331573486
0.0,6.770057678222656,100,0.83984375,7.251765966415405
0.0,6.769798278808594,64,0.83984375,4.646193504333496
0.0,6.770050048828125,100,0.83984375,5.18440580368042
0.0,6.793495178222656,97,0.83984375,5.679492950439453
0.0,6.781776428222656,69,0.83984375,5.496386289596558
0.0,6.793750762939453,100,0.83984375,7.296094179153442
0.0,6.770313262939453,100,0.83984375,5.03285026550293
0.0,6.770271301269531,100,0.83984375,5.602697372436523
0.0,6.770313262939453,84,0.83984375,5.67092752456665
0.0,6.781623840332031,96,0.83984375,5.405930995941162
0.0,6.735301971435547,100,0.83984375,8.098295450210571
0.0,6.746990203857422,100,0.83984375,5.335747480392456
0.0,6.735237121582031,100,0.83984375,5.1986613273620605
0.0,6.735206604003906,100,0.83984375,5.504177570343018
0.0,6.746681213378906,100,0.83984375,5.298703193664551
0.0,6.770282745361328,100,0.83984375,7.84209942817688
0.0,6.770336151123047,100,0.83984375,5.432865381240845
0.0,6.77032470703125,100,0.83984375,4.712753534317017
0.0,6.770336151123047,100,0.83984375,5.237519264221191
0.0,6.770103454589844,100,0.83984375,5.106712818145752
0.0,6.770030975341797,96,0.83984375,6.78494930267334
0.0,6.770336151123047,100,0.83984375,5.18432092666626
0.0,6.770336151123047,97,0.83984375,4.626787424087524
0.0,6.770336151123047,100,0.83984375,5.996808767318726
0.0,6.770336151123047,29,0.83984375,8.489712953567505
0.0,6.770336151123047,100,0.83984375,9.204200506210327
0.0,6.770336151123047,89,0.83984375,7.900893211364746
0.0,6.770336151123047,100,0.83984375,6.737923622131348
0.0,6.770336151123047,100,0.83984375,7.362159252166748
0.0,6.770336151123047,92,0.83984375,7.336361646652222
0.0,6.770336151123047,100,0.83984375,10.661752223968506
0.0,6.770336151123047,100,0.83984375,7.420751571655273
0.0,6.770336151123047,100,0.83984375,6.918105602264404
0.0,6.770336151123047,100,0.83984375,7.403228759765625
0.0,6.770336151123047,100,0.83984375,7.181582927703857
0.0,6.735282897949219,100,0.83984375,9.618564128875732
0.0,6.735301971435547,100,0.83984375,7.68096661567688
0.0,6.782016754150391,100,0.83984375,7.2085959911346436
0.0,6.793525695800781,100,0.83984375,6.833370685577393
0.0,6.735301971435547,100,0.83984375,7.713454484939575
0.0,6.770336151123047,6,0.83984375,9.772244215011597
0.0,6.770336151123047,100,0.83984375,5.362614154815674
0.0,6.770336151123047,100,0.83984375,4.968394756317139
0.0,6.770336151123047,100,0.83984375,4.781053066253662
0.0,6.770336151123047,100,0.83984375,5.0752198696136475
0.0,6.770336151123047,100,0.83984375,7.5075294971466064
0.0,6.770336151123047,100,0.83984375,5.520375967025757
0.0,6.770336151123047,100,0.83984375,5.296963930130005
0.0,6.770336151123047,97,0.83984375,4.777450323104858
0.0,6.770336151123047,100,0.83984375,4.9649200439453125
0.0,6.770347595214844,100,0.83984375,7.598318338394165
0.0,6.770347595214844,100,0.83984375,5.431838512420654
0.0,6.770347595214844,91,0.83984375,5.039975881576538
0.0,6.770347595214844,93,0.83984375,4.79132604598999
0.0,6.770347595214844,100,0.83984375,5.262450695037842
0.0,6.770347595214844,100,0.83984375,7.223449230194092
0.0,6.770347595214844,98,0.83984375,5.56599497795105
0.0,6.770347595214844,100,0.83984375,5.068460702896118
0.0,6.770347595214844,100,0.83984375,4.729340314865112
0.0,6.770347595214844,100,0.83984375,5.048316955566406
0.0,6.770347595214844,99,0.83984375,7.070956230163574
0.0,6.770347595214844,100,0.83984375,5.26442289352417
0.0,6.770347595214844,12,0.83984375,5.583977699279785
0.0,6.770347595214844,100,0.83984375,5.6716835498809814
0.0,6.770347595214844,89,0.83984375,4.715487957000732
0.0,6.770347595214844,100,0.83984375,7.309049367904663
0.0,6.770347595214844,100,0.83984375,5.296753406524658
0.0,6.770347595214844,100,0.83984375,5.697102785110474
0.0,6.770347595214844,59,0.83984375,5.124094724655151
0.0,6.781982421875,100,0.83984375,4.451656103134155
0.0,6.770347595214844,100,0.83984375,7.105930805206299
0.0,6.770347595214844,46,0.83984375,5.216542720794678
0.0,6.735172271728516,16,0.83984375,5.5812013149261475
0.0,6.770347595214844,100,0.83984375,5.10892391204834
0.0,6.770347595214844,100,0.83984375,5.008662223815918
0.0,6.770347595214844,100,0.83984375,7.214646577835083
0.0,6.7817535400390625,100,0.83984375,5.4500041007995605
0.0,6.793788909912109,32,0.83984375,6.059868812561035
0.0,6.781970977783203,0,0.83984375,5.82490086555481
0.0,6.770351409912109,90,0.83984375,5.046741724014282
0.0,6.770351409912109,100,0.83984375,7.4985339641571045
0.0,6.770267486572266,100,0.83984375,5.287077903747559
0.0,6.782070159912109,100,0.83984375,5.944243431091309
0.0,6.8052215576171875,100,0.83984375,5.653512239456177
0.0,6.735317230224609,100,0.83984375,5.3881144523620605
0.0,6.770244598388672,100,0.83984375,7.220655918121338
0.0,6.770351409912109,100,0.83984375,5.320856809616089
0.0,6.793788909912109,68,0.83984375,5.999414443969727
0.0,6.793788909912109,97,0.83984375,5.311842679977417
0.0,6.770351409912109,100,0.83984375,5.237391233444214
0.0,6.7702484130859375,100,0.83984375,6.931128740310669
0.0,6.770351409912109,100,0.83984375,5.126543998718262
0.0,6.770351409912109,100,0.83984375,5.216078758239746
0.0,6.770351409912109,100,0.83984375,5.198396444320679
0.0,6.770351409912109,41,0.83984375,5.126828193664551
0.0,6.770351409912109,100,0.83984375,6.702006816864014
0.0,6.770351409912109,31,0.83984375,5.2566750049591064
0.0,6.770351409912109,98,0.83984375,5.106991529464722
0.0,6.770351409912109,97,0.83984375,5.17232084274292
0.0,6.770351409912109,100,0.83984375,5.430766344070435
0.0,6.770355224609375,99,0.83984375,7.588948011398315
0.0,6.770355224609375,100,0.83984375,5.180617332458496
0.0,6.770355224609375,59,0.83984375,5.39585542678833
0.0,6.770355224609375,22,0.83984375,5.5122692584991455
0.0,6.770355224609375,100,0.83984375,5.3111252784729
0.0,6.770355224609375,100,0.83984375,6.9524524211883545
0.0,6.770233154296875,100,0.83984375,5.080935716629028
0.0,6.741180419921875,53,0.83984375,5.659468650817871
0.0,6.770301818847656,42,0.83984375,5.380848407745361
0.0,6.747020721435547,79,0.83984375,5.552177667617798
0.0,6.770355224609375,53,0.83984375,7.866024017333984
0.0,6.770355224609375,100,0.83984375,5.44947075843811
0.0,6.770355224609375,100,0.83984375,5.742006301879883
0.0,6.770355224609375,100,0.83984375,5.358809471130371
0.0,6.770355224609375,100,0.83984375,5.483642339706421
0.0,6.770355224609375,100,0.83984375,7.15928840637207
0.0,6.7587432861328125,98,0.83984375,5.379266262054443
0.0,6.770355224609375,100,0.83984375,5.534965515136719
0.0,6.735294342041016,100,0.83984375,5.590946197509766
0.0,6.793422698974609,100,0.83984375,5.488802194595337
0.0,6.782073974609375,98,0.83984375,7.989699840545654
0.0,6.781768798828125,98,0.83984375,5.542527198791504
0.0,6.770355224609375,100,0.83984375,5.407252550125122
0.0,6.735282897949219,100,0.83984375,5.650776147842407
0.0,6.770229339599609,100,0.83984375,5.787992477416992
0.0,6.770355224609375,100,0.83984375,7.3648200035095215
0.0,6.770355224609375,100,0.83984375,5.172739744186401
0.0,6.770355224609375,100,0.83984375,5.887958526611328
0.0,6.770355224609375,100,0.83984375,5.354820013046265
0.0,6.770355224609375,100,0.83984375,5.209855079650879
0.0,6.770355224609375,97,0.83984375,7.666669845581055
0.0,6.770355224609375,100,0.83984375,4.8078062534332275
0.0,6.735099792480469,90,0.83984375,5.387074947357178
0.0,6.735240936279297,100,0.83984375,5.369490623474121
0.0,6.77032470703125,100,0.83984375,5.27314567565918
0.0,6.770851135253906,100,0.83984375,7.783303260803223
0.0,6.77099609375,100,0.83984375,5.4338178634643555
0.0,6.77099609375,100,0.83984375,5.4303929805755615
0.0,6.77099609375,100,0.83984375,5.574652910232544
0.0,6.77099609375,100,0.83984375,5.200258016586304
0.0,6.7710113525390625,100,0.83984375,7.206120491027832
0.0,6.7710113525390625,100,0.83984375,5.112351179122925
0.0,6.770931243896484,100,0.83984375,5.0688982009887695
0.0,6.7710113525390625,100,0.83984375,5.305591344833374
0.0,6.7710113525390625,66,0.83984375,5.264404296875
0.0,6.7710113525390625,100,0.83984375,7.706945896148682
0.0,6.7710113525390625,95,0.83984375,5.291684150695801
0.0,6.7710113525390625,100,0.83984375,5.847720146179199
0.0,6.7710113525390625,84,0.83984375,6.259849548339844
0.0,6.7710113525390625,100,0.83984375,5.474142074584961
0.0,6.7710113525390625,100,0.83984375,7.512044906616211
0.0,6.7710113525390625,100,0.83984375,5.371080636978149
0.0,6.7710113525390625,94,0.83984375,5.429924011230469
0.0,6.7710113525390625,76,0.83984375,5.417630434036255
0.0,6.7710113525390625,69,0.83984375,5.131216526031494
0.0,6.7710113525390625,98,0.83984375,7.277105808258057
0.0,6.7710113525390625,45,0.83984375,5.8990864753723145
0.0,6.7710113525390625,100,0.83984375,6.835794925689697
0.0,6.7710113525390625,100,0.83984375,7.418749094009399
0.0,6.7710113525390625,100,0.83984375,7.482531785964966
0.0,6.7710113525390625,99,0.83984375,9.74092721939087
0.0,6.7710113525390625,68,0.83984375,6.848086595535278
0.0,6.7710113525390625,38,0.83984375,7.688960313796997
0.0,6.7359771728515625,100,0.83984375,8.212918281555176
0.0,6.7710113525390625,19,0.83984375,7.814924955368042
0.0,6.7710113525390625,100,0.83984375,11.527236461639404
0.0,6.7710113525390625,100,0.83984375,6.7763917446136475
0.0,6.770717620849609,100,0.83984375,7.417942523956299
0.0,6.735816955566406,100,0.83984375,7.62406587600708
0.0,6.7359771728515625,100,0.83984375,7.300778865814209
0.0,6.770854949951172,93,0.83984375,10.210002183914185
0.0,6.7710113525390625,23,0.83984375,6.494807243347168
0.0,6.7710113525390625,100,0.83984375,8.013737916946411
0.0,6.7710113525390625,100,0.83984375,7.821659564971924
0.0,6.7710113525390625,100,0.83984375,8.03530240058899
0.0,6.7710113525390625,100,0.83984375,10.277724504470825
0.0,6.7827301025390625,100,0.83984375,7.049143552780151
0.0,6.770954132080078,89,0.83984375,7.196255207061768
0.0,6.747474670410156,100,0.83984375,7.305269479751587
0.0,6.7942352294921875,100,0.83984375,7.595923900604248
0.0,6.7592926025390625,100,0.83984375,10.60524606704712
0.0,6.7710113525390625,100,0.83984375,7.090568542480469
0.0,6.7710113525390625,100,0.83984375,6.983874320983887
0.0,6.7710113525390625,94,0.83984375,7.3019139766693115
0.0,6.7710113525390625,54,0.83984375,7.558572769165039
0.0,6.7710113525390625,84,0.83984375,10.070749521255493
0.0,6.7710113525390625,100,0.83984375,5.532232761383057
0.0,6.7710113525390625,100,0.83984375,5.353744983673096
0.0,6.7710113525390625,100,0.83984375,5.350993871688843
0.0,6.7710113525390625,92,0.83984375,5.203541994094849
0.0,6.7710113525390625,100,0.83984375,7.186620712280273
0.0,6.782615661621094,42,0.83984375,5.629040479660034
0.0,6.7827301025390625,75,0.83984375,5.619523525238037
0.0,6.7827301025390625,100,0.83984375,6.055620908737183
0.0,6.7710113525390625,47,0.83984375,6.1266467571258545
0.0,6.7710113525390625,100,0.83984375,9.11951208114624
0.0,6.7710113525390625,100,0.83984375,5.452508449554443
0.0,6.7710113525390625,6,0.83984375,5.808506965637207
0.0,6.7710113525390625,100,0.83984375,6.075605154037476
0.0,6.7710113525390625,100,0.83984375,5.383855581283569
0.0,6.7710113525390625,100,0.83984375,7.158100605010986
0.0,6.7710113525390625,100,0.83984375,5.367162466049194
0.0,6.7710113525390625,100,0.83984375,5.306296110153198
0.0,6.7710113525390625,100,0.83984375,5.1486897468566895
0.0,6.747554779052734,100,0.83984375,5.342994689941406
0.0,6.7710113525390625,99,0.83984375,7.54316782951355
0.0,6.7710113525390625,100,0.83984375,5.506717920303345
0.0,6.735897064208984,100,0.83984375,5.38557243347168
0.0,6.770927429199219,100,0.83984375,5.4387006759643555
0.0,6.770824432373047,100,0.83984375,5.525343418121338
0.0,6.7710113525390625,100,0.83984375,7.982722282409668
0.0,6.7710113525390625,100,0.83984375,5.494574785232544
0.0,6.7710113525390625,100,0.83984375,5.333364725112915
0.0,6.770931243896484,100,0.83984375,5.590475559234619
0.0,6.735729217529297,100,0.83984375,5.563392877578735
0.0,6.770698547363281,100,0.83984375,7.513781547546387
0.0,6.771038055419922,100,0.83984375,5.4140307903289795
0.0,6.771038055419922,100,0.83984375,5.643711090087891
0.0,6.771038055419922,100,0.83984375,5.741976737976074
0.0,6.771038055419922,25,0.83984375,5.697777509689331
0.0,6.771045684814453,94,0.83984375,7.543752431869507
0.0,6.771045684814453,86,0.83984375,5.396547794342041
0.0,6.771045684814453,97,0.83984375,5.381337404251099
0.0,6.736011505126953,34,0.83984375,5.7955145835876465
0.0,6.771045684814453,100,0.83984375,5.594003915786743
0.0,6.771045684814453,100,0.83984375,7.648970127105713
0.0,6.771045684814453,100,0.83984375,5.651540279388428
0.0,6.771045684814453,100,0.83984375,5.273056745529175
0.0,6.771045684814453,100,0.83984375,5.311014413833618
0.0,6.771045684814453,100,0.83984375,5.3637566566467285
0.0,6.771045684814453,94,0.83984375,7.6871018409729
0.0,6.771045684814453,100,0.83984375,5.373164892196655
0.0,6.771045684814453,100,0.83984375,5.152731895446777
0.0,6.771045684814453,86,0.83984375,6.342196226119995
0.0,6.771045684814453,100,0.83984375,5.297418832778931
0.0,6.735866546630859,95,0.83984375,7.473929405212402
0.0,6.753498077392578,94,0.83984375,5.533267259597778
0.0,6.794486999511719,72,0.83984375,5.457016229629517
0.0,6.805934906005859,100,0.83984375,5.378242015838623
0.0,6.7475433349609375,100,0.83984375,5.28018856048584
0.0,6.770847320556641,100,0.83984375,7.97302770614624
0.0,6.735996246337891,98,0.83984375,5.652030944824219
0.0,6.770999908447266,100,0.83984375,6.332981824874878
0.0,6.771053314208984,100,0.83984375,6.2574615478515625
0.0,6.771053314208984,100,0.83984375,5.134040832519531
0.0,6.73583984375,100,0.83984375,6.798789739608765
0.0,6.782596588134766,100,0.83984375,5.555750846862793
0.0,6.736019134521484,100,0.83984375,5.007301568984985
0.0,6.794116973876953,100,0.83984375,5.701706886291504
0.0,6.771026611328125,100,0.83984375,5.517529726028442
0.0,6.771053314208984,92,0.83984375,7.251584768295288
0.0,6.782772064208984,100,0.83984375,5.230001449584961
0.0,6.770881652832031,45,0.83984375,5.450880289077759
0.0,6.770927429199219,85,0.83984375,5.547193765640259
0.0,6.771053314208984,100,0.83984375,5.454832315444946
0.0,6.771053314208984,100,0.83984375,7.815038442611694
0.0,6.735992431640625,100,0.83984375,5.355862140655518
0.0,6.771053314208984,61,0.83984375,5.618713140487671
0.0,6.771053314208984,100,0.83984375,5.536341667175293
0.0,6.771053314208984,100,0.83984375,5.749775648117065
0.0,6.771053314208984,60,0.83984375,8.218810558319092
0.0,6.776893615722656,0,0.83984375,7.71023154258728
0.0,6.736019134521484,100,0.83984375,7.307345390319824
0.0,6.771053314208984,100,0.83984375,7.402711391448975
0.0,6.782543182373047,22,0.83984375,7.892282962799072
0.0,6.771461486816406,100,0.83984375,8.401538133621216
0.0,6.782901763916016,100,0.83984375,7.554347515106201
0.0,6.782932281494141,26,0.83984375,8.57474684715271
0.0,6.771461486816406,89,0.83984375,8.194082736968994
0.0,6.771461486816406,11,0.83984375,8.426829099655151
0.0,6.7712860107421875,78,0.83984375,8.719245433807373
0.0,6.771419525146484,100,0.83984375,8.53972864151001
0.0,6.771488189697266,100,0.83984375,7.6436686515808105
0.0,6.771488189697266,8,0.83984375,8.908294916152954
0.0,6.771488189697266,100,0.83984375,8.311787843704224
0.0,6.759769439697266,84,0.83984375,9.761608362197876
0.0,6.771488189697266,94,0.83984375,8.209994792938232
0.0,6.771488189697266,100,0.83984375,7.873491287231445
0.0,6.771488189697266,100,0.83984375,7.698747396469116
0.0,6.771488189697266,96,0.83984375,7.201452016830444
0.0,6.771488189697266,100,0.83984375,10.964465856552124
0.0,6.748172760009766,100,0.83984375,8.226630449295044
0.0,6.748008728027344,99,0.83984375,7.46054220199585
0.0,6.771488189697266,100,0.83984375,7.133885383605957
0.0,6.783206939697266,100,0.83984375,8.13978099822998
0.0,6.759769439697266,29,0.83984375,10.91054630279541
0.0,6.771488189697266,100,0.83984375,9.042205095291138
0.0,6.771488189697266,100,0.83984375,7.271499156951904
0.0,6.771488189697266,100,0.83984375,8.361510515213013
0.0,6.771488189697266,100,0.83984375,7.351364374160767
0.0,6.783023834228516,100,0.83984375,11.29990005493164
0.0,6.783206939697266,100,0.83984375,9.19983959197998
0.0,6.783206939697266,4,0.83984375,8.935943841934204
0.0,6.783206939697266,88,0.83984375,9.200578689575195
0.0,6.783100128173828,0,0.83984375,8.25914716720581
0.0,6.783206939697266,100,0.83984375,10.136051177978516
0.0,6.783206939697266,8,0.83984375,5.676664113998413
0.0,6.748172760009766,100,0.83984375,5.643661737442017
0.0,6.747997283935547,86,0.83984375,5.291491508483887
0.0,6.748172760009766,100,0.83984375,5.222353458404541
0.0,6.789066314697266,100,0.83984375,8.26003122329712
0.0,6.771488189697266,100,0.83984375,5.450483322143555
0.0,6.771488189697266,100,0.83984375,5.393627643585205
0.0,6.771488189697266,74,0.83984375,5.433652400970459
0.0,6.771488189697266,100,0.83984375,4.592941761016846
0.0,6.771488189697266,100,0.83984375,7.128550052642822
0.0,6.771389007568359,100,0.83984375,5.265063524246216
0.0,6.771488189697266,100,0.83984375,5.5677649974823
0.0,6.771488189697266,100,0.83984375,5.205671310424805
0.0,6.771488189697266,100,0.83984375,5.548058032989502
0.0,6.771488189697266,100,0.83984375,9.256205797195435
0.0,6.771488189697266,100,0.83984375,6.989598512649536
0.0,6.771488189697266,100,0.83984375,7.013835668563843
0.0,6.771488189697266,1,0.83984375,7.089803218841553
0.0,6.771488189697266,74,0.83984375,6.968271732330322
0.0,6.771488189697266,91,0.83984375,9.417479276657104
0.0,6.771488189697266,100,0.83984375,6.957099914550781
0.0,6.771488189697266,92,0.83984375,7.0187461376190186
0.0,6.771488189697266,70,0.83984375,7.415994882583618
0.0,6.771488189697266,100,0.83984375,6.415066480636597
0.0,6.771488189697266,100,0.83984375,8.542847156524658
0.0,6.771488189697266,100,0.83984375,6.560859203338623
0.0,6.770999908447266,100,0.83984375,6.371193885803223
0.0,6.771488189697266,90,0.83984375,7.027366876602173
0.0,6.771488189697266,100,0.83984375,6.984981060028076
0.0,6.771488189697266,100,0.83984375,8.835132837295532
0.0,6.771488189697266,100,0.83984375,7.272034168243408
0.0,6.771488189697266,100,0.83984375,6.869769096374512
0.0,6.771488189697266,100,0.83984375,6.766587972640991
0.0,6.771488189697266,96,0.83984375,6.240321636199951
0.0,6.771488189697266,100,0.83984375,7.982937574386597
0.0,6.771488189697266,100,0.83984375,6.61395525932312
0.0,6.736412048339844,100,0.83984375,6.6853508949279785
0.0,6.771488189697266,100,0.83984375,7.204349994659424
0.0,6.771488189697266,93,0.83984375,6.714656352996826
0.0,6.771488189697266,80,0.83984375,8.865450382232666
0.0,6.771488189697266,100,0.83984375,7.660032510757446
0.0,6.736454010009766,96,0.83984375,7.190589666366577
0.0,6.771488189697266,85,0.83984375,7.952973365783691
0.0,6.782966613769531,100,0.83984375,7.019301652908325
0.0,6.771488189697266,100,0.83984375,8.301666736602783
0.0,6.771488189697266,62,0.83984375,6.74079442024231
0.0,6.771488189697266,100,0.83984375,7.311110973358154
0.0,6.771488189697266,76,0.83984375,7.020554304122925
0.0,6.771488189697266,100,0.83984375,7.169914484024048
0.0,6.771488189697266,100,0.83984375,8.57223629951477
0.0,6.771488189697266,100,0.83984375,5.723114252090454
0.0,6.771488189697266,100,0.83984375,4.9477057456970215
0.0,6.771488189697266,100,0.83984375,5.35751485824585
0.0,6.771488189697266,100,0.83984375,4.9291698932647705
0.0,6.736324310302734,100,0.83984375,6.676447629928589
0.0,6.771488189697266,100,0.83984375,5.0038721561431885
0.0,6.771488189697266,94,0.83984375,5.167445659637451
0.0,6.771488189697266,100,0.83984375,5.19970440864563
0.0,6.7364044189453125,100,0.83984375,4.985284328460693
0.0,6.771488189697266,100,0.83984375,7.6680803298950195
