CPU Usage (%),RAM Usage (GB),GPU Usage (%),GPU Memory Usage (GB),Epoch Time (s)
81.4,45.71939468383789,37.0,79.13671875,9.464385747909546
76.0,45.725582122802734,100.0,79.13671875,6.857138395309448
78.6,45.674556732177734,94.0,79.13671875,8.234483480453491
67.4,45.713863372802734,87.0,79.13671875,9.939018487930298
79.1,45.76158142089844,94.0,79.13671875,8.611246347427368
77.0,45.7802848815918,82.0,79.13671875,7.501367092132568
77.8,45.804588317871094,92.0,79.13671875,7.890383720397949
77.2,45.650779724121094,93.0,79.13671875,7.787940740585327
71.1,45.6195182800293,82.0,79.13671875,10.366698265075684
74.4,45.674678802490234,84.0,79.13671875,7.3993449211120605
77.0,45.69255828857422,40.0,79.13671875,7.15757155418396
78.5,45.24059295654297,94.0,79.13671875,7.827303886413574
79.3,45.253082275390625,93.0,79.13671875,8.263448715209961
73.3,45.245548248291016,90.0,79.13671875,9.734789371490479
70.6,45.3460693359375,4.0,79.13671875,6.774496078491211
75.3,45.302947998046875,82.0,79.13671875,7.278577566146851
77.6,45.30733108520508,91.0,79.13671875,7.570896148681641
76.8,45.39169692993164,79.0,79.13671875,7.4837586879730225
73.6,45.383853912353516,74.0,79.13671875,10.154341220855713
66.8,45.374629974365234,0.0,79.13671875,6.308739185333252
73.9,45.32355499267578,87.0,79.13671875,6.570228576660156
75.3,45.2630500793457,7.0,79.13671875,7.022681951522827
76.6,45.29771423339844,90.0,79.13671875,7.120863437652588
70.8,45.27874755859375,92.0,79.13671875,8.671447277069092
71.6,45.564239501953125,82.0,79.13671875,6.6292009353637695
80.8,45.2947998046875,100.0,79.13671875,8.819876194000244
76.2,45.28721618652344,67.0,79.13671875,6.733203172683716
74.5,45.28094482421875,87.0,79.13671875,6.781324863433838
71.3,45.31489181518555,88.0,79.13671875,9.317171096801758
67.5,45.30104064941406,86.0,79.13671875,6.596837759017944
76.5,45.256591796875,98.0,79.13671875,6.630700588226318
79.6,45.26398468017578,95.0,79.13671875,8.196314096450806
71.7,45.30630111694336,97.0,79.13671875,6.304945468902588
72.8,45.29237365722656,90.0,79.13671875,9.312853813171387
71.7,45.35132598876953,92.0,79.13671875,6.8169660568237305
74.9,45.324005126953125,7.0,79.13671875,7.405964374542236
76.4,45.277408599853516,86.0,79.13671875,7.357452630996704
78.2,45.30384826660156,70.0,79.13671875,8.008026838302612
70.2,45.303924560546875,15.0,79.13671875,9.274325847625732
68.3,45.27647018432617,90.0,79.13671875,6.354619979858398
75.0,45.299224853515625,94.0,79.13671875,7.5242180824279785
75.5,45.27153015136719,93.0,79.13671875,7.322422504425049
76.4,45.27342224121094,99.0,79.119140625,7.843520402908325
72.9,45.29159927368164,90.0,79.119140625,9.34745168685913
75.4,45.28018569946289,28.0,79.119140625,7.206074953079224
72.8,45.358516693115234,7.0,79.119140625,7.202481508255005
74.8,45.39297866821289,95.0,79.119140625,6.82907247543335
77.8,45.38331985473633,94.0,79.119140625,7.678729057312012
73.3,45.37815475463867,92.0,79.119140625,10.118560791015625
77.8,45.34559631347656,0.0,79.119140625,8.867265224456787
74.6,45.3481330871582,32.0,79.119140625,7.359281539916992
78.0,45.39681625366211,93.0,79.119140625,7.060032367706299
75.7,45.39677429199219,96.0,79.119140625,6.893098831176758
69.9,45.42403793334961,5.0,79.119140625,8.82088589668274
75.7,45.449951171875,94.0,79.119140625,6.764650583267212
70.7,45.40189743041992,100.0,79.119140625,6.843887090682983
80.1,45.410274505615234,100.0,79.119140625,7.875157356262207
81.3,45.38172912597656,40.0,79.119140625,8.31438422203064
70.4,45.394893646240234,92.0,79.119140625,8.666796922683716
77.2,45.33635330200195,95.0,79.119140625,7.505389213562012
76.4,45.34725570678711,93.0,79.119140625,7.9809465408325195
74.4,45.48405075073242,0.0,79.119140625,7.424129009246826
82.9,45.33450698852539,80.0,79.119140625,9.57658863067627
73.5,45.336639404296875,87.0,79.119140625,9.766080617904663
74.6,45.36369323730469,94.0,79.119140625,6.727498531341553
77.8,45.3193244934082,29.0,79.119140625,7.794388055801392
70.0,45.386741638183594,85.0,79.119140625,6.732507228851318
76.7,45.37566375732422,100.0,79.119140625,7.730222702026367
74.2,45.40853500366211,88.0,79.119140625,10.481958866119385
76.7,45.39338684082031,100.0,79.119140625,7.724488735198975
75.6,45.44267272949219,88.0,79.119140625,7.0374672412872314
70.0,45.3786506652832,90.0,79.119140625,7.037498712539673
79.6,45.328731536865234,90.0,79.119140625,8.002167463302612
76.2,45.34765625,91.0,79.119140625,11.227945804595947
73.8,45.32674789428711,81.0,79.119140625,6.308820962905884
76.9,45.34178924560547,98.0,79.119140625,7.172327995300293
68.6,45.338951110839844,95.0,79.119140625,6.952893257141113
78.3,45.34919357299805,21.0,79.119140625,7.180108070373535
73.9,45.37416458129883,86.0,79.119140625,9.433775663375854
79.6,45.33037185668945,92.0,79.119140625,8.390651941299438
76.0,45.334205627441406,92.0,79.119140625,7.104269981384277
69.3,45.32640075683594,92.0,79.119140625,6.563253879547119
78.4,45.323814392089844,84.0,79.119140625,7.278515338897705
70.7,45.353248596191406,92.0,79.119140625,8.947454690933228
81.5,45.340232849121094,94.0,79.119140625,8.61972427368164
81.0,45.292930603027344,87.0,79.119140625,8.564923763275146
77.8,45.27021789550781,20.0,79.119140625,7.8441643714904785
72.4,45.302024841308594,87.0,79.119140625,6.478694200515747
74.3,45.26740646362305,74.0,79.119140625,9.571980953216553
76.1,45.2490234375,95.0,79.119140625,6.736818790435791
77.6,45.32828903198242,86.0,79.119140625,7.1534788608551025
79.4,45.2174072265625,100.0,79.119140625,7.609332799911499
69.4,45.31106185913086,76.0,79.119140625,6.6254236698150635
72.4,45.29355239868164,26.0,79.119140625,9.651097774505615
76.7,45.329673767089844,98.0,79.119140625,7.191251754760742
81.5,45.2804069519043,93.0,79.119140625,9.284260511398315
79.7,45.396671295166016,0.0,79.119140625,8.172016620635986
74.8,45.289974212646484,91.0,79.119140625,8.198182106018066
75.7,45.249183654785156,100.0,79.119140625,11.105674982070923
76.1,45.24868392944336,95.0,79.119140625,6.7363598346710205
76.4,45.248313903808594,94.0,79.119140625,7.306167840957642
72.0,45.24989318847656,69.0,79.119140625,5.992848873138428
72.3,45.230995178222656,90.0,79.119140625,6.3527350425720215
66.6,45.311988830566406,0.0,79.119140625,8.413778305053711
77.1,45.33351135253906,91.0,79.119140625,7.676537036895752
75.7,45.28506088256836,36.0,79.119140625,6.923260688781738
74.6,45.30936813354492,92.0,79.119140625,6.515762567520142
76.5,45.3352165222168,91.0,79.119140625,7.927403926849365
63.5,45.37689971923828,95.0,79.119140625,8.166062116622925
77.3,45.4035758972168,100.0,79.119140625,7.218386650085449
75.7,45.38304901123047,96.0,79.119140625,7.1578288078308105
77.5,45.4119758605957,82.0,79.119140625,7.429135322570801
71.1,45.42597961425781,91.0,79.119140625,6.459096193313599
70.1,45.3839111328125,90.0,79.119140625,9.013310432434082
75.9,45.3735237121582,93.0,79.119140625,6.559690237045288
79.7,45.3200798034668,90.0,79.119140625,7.867858409881592
77.8,45.36129379272461,8.0,79.119140625,7.647929668426514
80.1,45.2830696105957,93.0,79.119140625,8.329776525497437
66.4,45.42431640625,82.0,79.119140625,8.602248668670654
74.3,45.43471145629883,96.0,79.119140625,6.514353275299072
83.9,45.43201446533203,91.0,79.119140625,10.632163286209106
75.0,45.42546844482422,91.0,79.119140625,6.686596632003784
75.9,45.44110107421875,96.0,79.119140625,6.929671764373779
65.4,45.41417694091797,8.0,79.119140625,8.322078466415405
80.4,45.46543502807617,87.0,79.119140625,8.348721504211426
85.3,45.45838165283203,90.0,79.119140625,11.185611486434937
78.6,45.515907287597656,11.0,79.119140625,7.885959148406982
81.9,45.48386764526367,91.0,79.119140625,9.361524820327759
69.9,45.51781463623047,90.0,79.119140625,10.648763656616211
83.1,45.476905822753906,92.0,79.119140625,9.387593269348145
77.7,45.492366790771484,100.0,79.119140625,7.517470359802246
77.2,45.48133850097656,93.0,79.119140625,7.413775205612183
75.5,45.4312858581543,1.0,79.119140625,6.782643556594849
64.2,45.439170837402344,78.0,79.119140625,8.751291513442993
80.1,45.74291229248047,88.0,79.119140625,9.0204017162323
78.3,45.96798324584961,100.0,79.119140625,7.738037109375
78.3,46.01742935180664,92.0,79.119140625,8.13668179512024
78.9,46.05342483520508,100.0,79.119140625,8.098700046539307
69.7,46.125518798828125,92.0,79.119140625,9.596932649612427
69.7,46.098052978515625,90.0,79.119140625,6.641858816146851
72.0,46.05051803588867,91.0,79.119140625,6.466639518737793
76.8,46.107147216796875,98.0,79.119140625,7.31835675239563
78.2,46.088836669921875,96.0,79.119140625,7.801106691360474
70.7,46.1202392578125,100.0,79.119140625,9.222588539123535
68.4,46.16276931762695,38.0,79.119140625,6.002362251281738
78.0,46.20061492919922,100.0,79.119140625,7.388559818267822
78.0,46.200439453125,100.0,79.119140625,8.071443319320679
79.3,46.92152404785156,95.0,79.119140625,8.082072019577026
74.0,49.51361083984375,92.0,79.119140625,10.151743173599243
72.2,51.32704162597656,84.0,79.119140625,7.187715768814087
75.3,45.41776657104492,75.0,79.119140625,7.130638360977173
71.9,45.42812728881836,92.0,79.119140625,6.231506109237671
75.9,45.46403884887695,95.0,79.119140625,7.114158868789673
71.4,45.31916427612305,100.0,79.119140625,9.520313262939453
71.6,45.354209899902344,100.0,79.119140625,7.121625900268555
80.1,45.350120544433594,10.0,79.119140625,8.696603775024414
75.9,45.3288459777832,100.0,79.119140625,6.86747145652771
78.8,45.37113571166992,82.0,79.119140625,7.694951772689819
70.5,45.316436767578125,0.0,79.119140625,8.98148798942566
70.3,45.34757995605469,93.0,79.119140625,6.329195499420166
77.3,45.31034851074219,100.0,79.119140625,7.967951536178589
75.9,45.27136993408203,84.0,79.119140625,6.912839889526367
73.1,45.27192306518555,92.0,79.119140625,6.3502421379089355
72.5,45.27717208862305,90.0,79.119140625,9.27195119857788
71.2,45.21357345581055,84.0,79.119140625,6.9217023849487305
80.4,45.33609390258789,91.0,79.119140625,8.585064172744751
76.9,45.284210205078125,85.0,79.119140625,7.266284465789795
75.5,45.33310317993164,89.0,79.119140625,6.88079571723938
69.3,45.313575744628906,90.0,79.119140625,8.723548173904419
74.9,45.344730377197266,93.0,79.119140625,7.029962539672852
72.6,45.37376022338867,80.0,79.119140625,7.2871081829071045
74.1,45.384727478027344,90.0,79.119140625,6.684996128082275
79.4,45.40257263183594,92.0,79.119140625,7.976327180862427
71.4,45.359107971191406,0.0,79.12109375,9.32560420036316
79.2,45.304725646972656,90.0,79.119140625,8.104158639907837
68.1,45.34197235107422,96.0,79.119140625,6.780394792556763
77.0,45.36322784423828,100.0,79.119140625,7.558398246765137
74.2,45.3359489440918,92.0,79.119140625,6.623575210571289
74.3,45.31452941894531,87.0,79.119140625,9.834261655807495
74.7,45.27993392944336,92.0,79.119140625,6.994837999343872
70.5,45.28389358520508,92.0,79.119140625,6.926188945770264
79.8,45.300357818603516,91.0,79.119140625,8.123364448547363
77.4,45.30166244506836,32.0,79.119140625,7.686168670654297
69.1,45.330955505371094,92.0,79.119140625,8.797840118408203
76.5,45.324058532714844,100.0,79.119140625,7.1012864112854
69.8,45.29521942138672,92.0,79.119140625,6.790178537368774
77.0,45.31449890136719,94.0,79.119140625,7.7481629848480225
78.7,45.3144416809082,92.0,79.119140625,7.8180155754089355
70.2,45.290138244628906,8.0,79.119140625,8.800628900527954
77.3,45.288360595703125,94.0,79.119140625,7.846362352371216
74.9,45.25469970703125,96.0,79.119140625,7.088459014892578
73.0,45.29140853881836,86.0,79.119140625,7.334895610809326
73.2,45.28010940551758,18.0,79.119140625,6.485777854919434
71.9,45.28017807006836,90.0,79.119140625,9.47645354270935
79.4,45.294227600097656,95.0,79.119140625,8.177724361419678
75.1,45.27202224731445,90.0,79.119140625,7.7609639167785645
71.0,45.30673599243164,93.0,79.119140625,6.9452056884765625
78.4,45.29994583129883,90.0,79.119140625,8.120143175125122
74.4,45.30585861206055,79.0,79.119140625,10.547182559967041
73.2,45.29695129394531,97.0,79.119140625,6.104835033416748
80.2,45.24617004394531,38.0,79.119140625,8.492544412612915
74.6,45.339542388916016,9.0,79.119140625,7.667367696762085
79.1,45.373451232910156,94.0,79.119140625,7.817310810089111
73.5,45.40335464477539,100.0,79.119140625,9.738378047943115
79.9,45.36533737182617,94.0,79.119140625,8.019771575927734
79.2,45.271236419677734,0.0,79.119140625,7.738490581512451
70.2,45.30674362182617,94.0,79.119140625,6.717361688613892
76.6,45.367591857910156,92.0,79.119140625,7.892643928527832
70.1,45.33013916015625,97.0,79.119140625,9.465358257293701
74.2,45.3289909362793,100.0,79.119140625,7.368414878845215
76.8,45.31675338745117,100.0,79.119140625,7.710439205169678
71.0,45.31838607788086,91.0,79.119140625,7.20804762840271
76.1,45.27008056640625,93.0,79.119140625,7.6458094120025635
71.4,45.322994232177734,90.0,79.119140625,9.086486101150513
80.4,45.35597610473633,93.0,79.119140625,8.317567825317383
76.0,45.35476303100586,99.0,79.119140625,7.038700103759766
73.5,45.32523727416992,90.0,79.119140625,7.641130447387695
76.5,45.35772705078125,100.0,79.119140625,7.752006769180298
72.3,45.379817962646484,87.0,79.119140625,9.910024881362915
77.1,45.3647575378418,11.0,79.119140625,7.4968743324279785
75.3,45.33794403076172,86.0,79.119140625,6.665723562240601
77.8,45.293914794921875,94.0,79.119140625,8.314399480819702
73.4,45.32169723510742,93.0,79.119140625,7.165812730789185
71.6,45.261295318603516,84.0,79.119140625,9.879816055297852
81.3,45.36807632446289,14.0,79.119140625,10.568312406539917
77.2,45.33391189575195,91.0,79.09765625,7.668605089187622
76.1,45.319129943847656,93.0,79.119140625,7.0805957317352295
72.2,45.31694793701172,93.0,79.119140625,7.388131380081177
72.2,45.30207443237305,92.0,79.119140625,10.022990465164185
75.9,45.3165168762207,94.0,79.119140625,7.708381652832031
78.3,45.31666564941406,90.0,79.119140625,8.336264848709106
74.5,45.330841064453125,23.0,79.12109375,7.046205759048462
72.3,45.338382720947266,11.0,79.119140625,7.1356565952301025
70.9,45.32793426513672,85.0,79.119140625,9.375906944274902
79.3,45.32514190673828,100.0,79.12109375,8.782272577285767
79.2,45.30458450317383,93.0,79.119140625,8.520925045013428
81.0,45.3268928527832,0.0,79.119140625,9.249916076660156
69.0,45.338504791259766,1.0,79.119140625,6.8814918994903564
71.8,45.379390716552734,0.0,79.119140625,9.72022008895874
78.1,45.349918365478516,92.0,79.119140625,8.481141567230225
76.7,45.36062240600586,23.0,79.119140625,7.513293743133545
78.1,45.32292938232422,92.0,79.119140625,8.030080795288086
73.9,45.34463119506836,96.0,79.119140625,7.438485383987427
73.0,45.35429382324219,87.0,79.119140625,9.900105953216553
78.1,45.3031120300293,89.0,79.119140625,7.960727691650391
78.0,45.375030517578125,98.0,79.119140625,7.5255208015441895
77.5,45.318119049072266,93.0,79.119140625,7.885667324066162
70.3,45.31986999511719,94.0,79.119140625,6.924062252044678
70.5,45.335723876953125,15.0,79.119140625,8.920727252960205
75.8,45.43970489501953,99.0,79.119140625,7.102898836135864
77.2,45.36226272583008,92.0,79.119140625,7.88673210144043
76.0,45.338356018066406,82.0,79.119140625,7.621873617172241
71.2,45.31882095336914,98.0,79.119140625,7.0841004848480225
70.8,45.386104583740234,100.0,79.119140625,9.070614099502563
76.8,45.358917236328125,10.0,79.119140625,7.471254587173462
74.9,45.38136291503906,94.0,79.119140625,6.995738506317139
78.1,45.34237289428711,94.0,79.119140625,8.088624000549316
72.4,45.3375358581543,94.0,79.119140625,7.427047967910767
68.0,45.38037109375,87.0,79.119140625,8.599547624588013
74.8,45.38127136230469,91.0,79.119140625,7.014690160751343
76.3,45.38026428222656,89.0,79.119140625,7.47573447227478
73.1,45.346675872802734,91.0,79.119140625,6.578507661819458
69.9,45.35719299316406,94.0,79.119140625,7.241617679595947
73.2,45.33524703979492,91.0,79.119140625,10.3035249710083
75.1,45.41145324707031,97.0,79.119140625,6.991328477859497
78.4,45.433067321777344,100.0,79.119140625,7.844900608062744
77.3,45.43497085571289,100.0,79.119140625,7.8770432472229
69.5,45.3474006652832,14.0,79.119140625,6.435926914215088
69.3,45.31338119506836,100.0,79.119140625,9.041214227676392
76.1,45.34262466430664,100.0,79.119140625,7.404413223266602
74.0,45.334320068359375,1.0,79.119140625,6.826698303222656
77.2,45.333126068115234,96.0,79.119140625,8.219184637069702
73.0,45.414817810058594,99.0,79.119140625,7.652459621429443
73.1,45.355831146240234,93.0,79.119140625,9.850552797317505
76.1,45.36962890625,95.0,79.119140625,7.947576522827148
78.1,45.351661682128906,92.0,79.119140625,7.823856830596924
79.2,45.286338806152344,94.0,79.119140625,8.33994436264038
74.3,45.31181716918945,32.0,79.119140625,7.904560565948486
66.7,45.32560348510742,93.0,79.119140625,8.541764974594116
78.8,45.296356201171875,93.0,79.119140625,8.200177669525146
77.3,45.38162612915039,14.0,79.119140625,7.14577841758728
74.0,45.31494140625,94.0,79.119140625,6.6808860301971436
75.9,45.39205551147461,94.0,79.119140625,7.5382561683654785
66.8,45.333316802978516,91.0,79.119140625,9.073271989822388
76.1,45.32347106933594,14.0,79.119140625,7.246396780014038
76.8,45.32744216918945,100.0,79.119140625,7.389964818954468
78.1,45.34549331665039,90.0,79.119140625,8.050873517990112
78.9,45.38602828979492,91.0,79.119140625,8.140669584274292
70.2,45.40348434448242,92.0,79.119140625,9.147656917572021
81.3,45.438880920410156,25.0,79.119140625,8.584447383880615
77.4,45.38043975830078,95.0,79.119140625,7.422558546066284
80.3,45.35327911376953,97.0,79.119140625,8.520694732666016
80.0,45.33916091918945,93.0,79.119140625,8.455782413482666
68.9,45.38475036621094,92.0,79.119140625,9.770755529403687
76.7,45.39976501464844,15.0,79.119140625,7.62920880317688
76.7,45.38877868652344,100.0,79.119140625,7.4316370487213135
76.8,45.38442611694336,93.0,79.119140625,7.45004677772522
78.9,45.34553146362305,10.0,79.119140625,9.07267713546753
68.3,45.34272003173828,21.0,79.119140625,9.799797058105469
75.6,45.28813171386719,93.0,79.119140625,7.126881122589111
79.6,45.35538101196289,84.0,79.119140625,8.942054510116577
72.8,45.3488883972168,92.0,79.119140625,6.5283989906311035
76.4,45.42928695678711,95.0,79.119140625,7.445935964584351
68.1,45.349525451660156,9.0,79.119140625,9.035178899765015
73.9,45.4194221496582,97.0,79.119140625,7.027141094207764
79.9,45.392608642578125,0.0,79.119140625,7.986600637435913
75.6,45.34910202026367,95.0,79.119140625,6.987142324447632
78.2,45.38751983642578,91.0,79.119140625,8.208603620529175
69.9,45.41888427734375,91.0,79.119140625,10.306780338287354
74.5,45.4156494140625,95.0,79.119140625,7.936938047409058
75.8,45.419090270996094,95.0,79.119140625,7.745168447494507
78.8,45.41260528564453,93.0,79.119140625,8.826355695724487
76.3,45.4149284362793,74.0,79.119140625,7.6705217361450195
69.3,45.33552932739258,80.0,79.119140625,10.706439971923828
74.6,45.35054397583008,87.0,79.119140625,7.765876531600952
74.9,45.32403564453125,100.0,79.119140625,7.148390293121338
77.4,45.40012741088867,87.0,79.119140625,8.468408107757568
76.4,45.340213775634766,89.0,79.119140625,8.323023796081543
66.1,45.33995056152344,0.0,79.119140625,8.241538763046265
69.4,45.342803955078125,95.0,79.119140625,6.6913628578186035
76.5,45.36893844604492,95.0,79.119140625,7.314047574996948
77.1,45.30611801147461,97.0,79.119140625,8.022643327713013
75.8,45.312095642089844,93.0,79.119140625,7.464345932006836
72.0,45.271549224853516,91.0,79.119140625,11.184260606765747
74.7,45.3433723449707,90.0,79.119140625,7.760794401168823
76.7,45.32037353515625,5.0,79.119140625,7.48815393447876
76.2,45.3592529296875,93.0,79.119140625,7.482479572296143
77.4,45.336795806884766,88.0,79.119140625,7.599667072296143
71.3,45.29400634765625,98.0,79.119140625,9.63836145401001
73.2,45.376731872558594,77.0,79.119140625,7.120478630065918
76.1,45.33842849731445,0.0,79.119140625,7.309093475341797
75.3,45.38222885131836,100.0,79.119140625,6.710419178009033
77.2,45.353641510009766,93.0,79.119140625,8.108677625656128
74.7,45.368141174316406,100.0,79.119140625,10.237038135528564
69.9,45.28999328613281,90.0,79.119140625,6.790923118591309
75.8,45.4163818359375,95.0,79.119140625,7.2592384815216064
72.3,45.43223190307617,92.0,79.119140625,6.153156757354736
76.2,45.39249801635742,92.0,79.119140625,6.935227870941162
72.4,45.353294372558594,98.0,79.119140625,9.942106485366821
69.7,45.28531265258789,90.0,79.119140625,6.906840562820435
73.6,45.350807189941406,16.0,79.119140625,6.572229385375977
74.3,45.376808166503906,93.0,79.119140625,6.784804582595825
78.6,45.36310958862305,1.0,79.119140625,7.9393110275268555
73.5,45.36075973510742,91.0,79.119140625,9.114741086959839
76.1,45.3306999206543,93.0,79.119140625,8.024775981903076
71.9,45.37626266479492,94.0,79.119140625,6.793180704116821
78.3,45.312744140625,87.0,79.119140625,7.800565719604492
77.0,45.35449981689453,0.0,79.119140625,7.651723146438599
73.0,45.356136322021484,12.0,79.119140625,10.170310735702515
76.3,45.31713104248047,95.0,79.119140625,7.576070785522461
70.2,45.34150314331055,100.0,79.119140625,6.6578450202941895
77.8,45.36481857299805,92.0,79.119140625,7.555082559585571
80.6,45.295326232910156,98.0,79.119140625,8.816701412200928
74.5,45.32841110229492,4.0,79.119140625,10.994030714035034
77.4,45.28852462768555,93.0,79.119140625,7.751015663146973
69.2,45.3488655090332,96.0,79.119140625,6.80471134185791
77.8,45.2805290222168,4.0,79.119140625,8.441220760345459
76.3,45.3090705871582,96.0,79.119140625,7.409646272659302
71.0,45.33963394165039,90.0,79.119140625,10.216747760772705
78.7,45.318077087402344,94.0,79.119140625,7.859716892242432
69.8,45.29768371582031,97.0,79.119140625,6.471805810928345
76.1,45.31130599975586,91.0,79.119140625,7.450756549835205
78.5,45.320648193359375,84.0,79.119140625,8.326058149337769
74.9,45.30814743041992,91.0,79.119140625,11.11123776435852
77.9,45.329124450683594,92.0,79.119140625,7.9886155128479
69.6,45.335025787353516,86.0,79.119140625,6.820150852203369
74.9,45.2901725769043,94.0,79.119140625,6.856785535812378
77.9,45.28656005859375,81.0,79.119140625,7.4150567054748535
74.1,45.31782531738281,90.0,79.119140625,10.603080034255981
79.4,45.35318374633789,1.0,79.119140625,8.580446720123291
75.1,45.4490966796875,90.0,79.119140625,8.332680940628052
79.7,45.43832778930664,1.0,79.119140625,8.55338716506958
78.9,45.409732818603516,86.0,79.119140625,8.00804090499878
71.0,45.38308334350586,88.0,79.119140625,9.991764545440674
77.9,45.35838317871094,94.0,79.119140625,7.779272079467773
72.0,45.371036529541016,21.0,79.119140625,6.749221324920654
78.6,45.37111282348633,0.0,79.119140625,8.240595817565918
77.0,45.3126106262207,94.0,79.119140625,7.503559112548828
76.4,45.29847717285156,92.0,79.119140625,10.666075468063354
75.7,45.32670593261719,90.0,79.119140625,6.944023609161377
76.2,45.30957794189453,74.0,79.119140625,7.2682576179504395
65.3,45.313228607177734,100.0,79.119140625,5.818324565887451
76.4,45.31098175048828,91.0,79.119140625,7.584491491317749
73.5,45.2924690246582,90.0,79.119140625,10.50015115737915
79.1,45.337364196777344,1.0,79.119140625,9.589026689529419
74.4,45.285831451416016,93.0,79.119140625,7.500717401504517
76.0,45.30479431152344,96.0,79.119140625,8.475037813186646
76.3,45.272483825683594,87.0,79.119140625,7.7849671840667725
72.3,45.30259704589844,93.0,79.119140625,9.781509399414062
76.0,45.33123779296875,88.0,79.119140625,7.725317478179932
72.5,45.25810241699219,3.0,79.119140625,6.439998149871826
72.1,45.374141693115234,18.0,79.119140625,7.5701892375946045
74.5,45.35805130004883,97.0,79.119140625,6.779411315917969
72.2,45.38845443725586,85.0,79.119140625,9.632840394973755
79.4,45.30006790161133,91.0,79.119140625,8.389807224273682
77.3,45.2769660949707,35.0,79.119140625,7.854215621948242
67.4,45.28565979003906,100.0,79.119140625,5.8458945751190186
78.8,45.368473052978516,93.0,79.119140625,8.479423999786377
75.5,45.40876007080078,94.0,79.119140625,10.11246657371521
77.4,45.3995246887207,86.0,79.119140625,7.884369611740112
77.2,45.40499496459961,90.0,79.119140625,8.00307011604309
72.8,45.337669372558594,27.0,79.119140625,7.188994646072388
73.4,45.35258865356445,93.0,79.119140625,6.3503241539001465
70.9,45.30590057373047,85.0,79.119140625,9.547334432601929
77.5,45.373783111572266,93.0,79.119140625,7.839409589767456
