CPU Usage (%),RAM Usage (GB),GPU Usage (%),GPU Memory Usage (GB),Epoch times (seconds)
69.9,45.34874725341797,89.0,79.119140625,9.794633150100708
73.2,45.340335845947266,94.0,79.119140625,8.05308485031128
74.7,45.367469787597656,93.0,79.119140625,7.49036431312561
75.4,45.2652473449707,97.0,79.119140625,7.795246362686157
74.6,45.216453552246094,100.0,79.119140625,7.318870306015015
62.3,45.267486572265625,0.0,79.119140625,8.16401195526123
73.2,45.291160583496094,93.0,79.119140625,7.0351643562316895
78.1,45.27908706665039,90.0,79.119140625,8.113874912261963
74.2,45.38615036010742,92.0,79.119140625,7.05561900138855
76.0,45.327999114990234,2.0,79.119140625,7.596519708633423
70.1,45.296485900878906,30.0,79.119140625,10.456784725189209
75.6,45.3291130065918,91.0,79.119140625,7.77592396736145
77.4,45.24811553955078,90.0,79.119140625,8.399185180664062
76.9,45.318111419677734,92.0,79.119140625,7.911052942276001
71.3,45.3407096862793,92.0,79.119140625,6.428903579711914
67.3,45.30400085449219,97.0,79.119140625,9.661687850952148
76.3,45.36457443237305,89.0,79.119140625,7.437671422958374
82.2,46.10953140258789,82.0,79.119140625,9.552965879440308
74.9,46.024436950683594,92.0,79.119140625,7.153676986694336
80.4,45.91960144042969,19.0,79.119140625,9.607728004455566
62.6,46.032798767089844,94.0,79.119140625,8.453394889831543
82.1,46.62643051147461,93.0,79.119140625,10.404850482940674
76.9,46.6143913269043,92.0,79.119140625,8.077036619186401
77.5,46.584381103515625,92.0,79.119140625,8.42423701286316
78.1,46.48440170288086,92.0,79.119140625,8.992257595062256
67.5,46.4416389465332,92.0,79.119140625,8.953282117843628
77.2,46.47603225708008,98.0,79.119140625,8.341202974319458
76.9,46.487464904785156,19.0,79.119140625,7.976619720458984
75.5,46.534210205078125,100.0,79.119140625,7.63556694984436
75.5,46.55344009399414,97.0,79.119140625,7.247140884399414
67.6,46.57276153564453,83.0,79.119140625,9.456490516662598
73.2,46.57464599609375,0.0,79.119140625,7.0447657108306885
73.6,46.55366134643555,94.0,79.119140625,7.248084783554077
78.7,46.54265213012695,94.0,79.119140625,8.391374826431274
74.2,46.52405548095703,0.0,79.119140625,6.815461874008179
64.2,46.53790283203125,93.0,79.119140625,8.23910403251648
76.8,46.518802642822266,98.0,79.119140625,7.673964023590088
76.9,46.58424377441406,94.0,79.119140625,7.859046220779419
71.2,46.5234375,88.0,79.119140625,6.221962213516235
75.4,46.47068786621094,93.0,79.119140625,7.468712568283081
67.4,46.41746520996094,91.0,79.119140625,9.286788702011108
76.7,46.45406723022461,99.0,79.119140625,8.186050176620483
77.7,46.4869384765625,100.0,79.119140625,8.783463716506958
77.0,46.50407409667969,8.0,79.119140625,8.431058645248413
76.7,46.503440856933594,91.0,79.119140625,8.088045835494995
70.6,46.518672943115234,95.0,79.119140625,9.59737491607666
76.6,46.55817413330078,40.0,79.119140625,7.952991485595703
78.7,46.437191009521484,88.0,79.119140625,9.09983229637146
75.9,46.39866638183594,92.0,79.119140625,8.170945882797241
74.4,46.439239501953125,91.0,79.119140625,7.971058130264282
73.0,46.38274002075195,92.0,79.119140625,10.653401374816895
75.9,46.40377426147461,93.0,79.119140625,7.92043924331665
75.3,46.4357795715332,100.0,79.119140625,7.423096418380737
78.9,45.66902160644531,44.0,79.119140625,8.594098329544067
72.8,45.6538200378418,43.0,79.119140625,7.625092267990112
71.3,45.683170318603516,98.0,79.119140625,9.413459300994873
76.4,45.68113327026367,93.0,79.119140625,7.4175865650177
76.7,45.67482376098633,88.0,79.119140625,8.13628888130188
79.9,45.642765045166016,100.0,79.119140625,9.015583753585815
72.8,45.66508483886719,92.0,79.119140625,7.109983921051025
73.0,45.601619720458984,90.0,79.119140625,9.99387001991272
76.5,45.61041259765625,31.0,79.119140625,7.715955018997192
73.5,45.6102294921875,100.0,79.119140625,6.60313868522644
78.1,45.619720458984375,90.0,79.119140625,7.656614780426025
74.3,45.62556838989258,94.0,79.119140625,8.084668159484863
68.9,45.61084747314453,100.0,79.119140625,8.592922687530518
75.8,45.624385833740234,96.0,79.119140625,7.4730939865112305
78.4,45.73444366455078,94.0,79.119140625,8.698731184005737
75.0,45.60932540893555,17.0,79.119140625,8.304486751556396
74.4,45.593074798583984,92.0,79.119140625,7.225557327270508
72.5,45.657691955566406,35.0,79.119140625,10.570879220962524
76.7,45.6286735534668,100.0,79.119140625,7.795644998550415
77.8,45.64148712158203,96.0,79.119140625,8.405126810073853
72.1,45.62331008911133,100.0,79.119140625,7.693379163742065
77.0,45.651920318603516,93.0,79.119140625,8.482118368148804
73.2,45.66899490356445,94.0,79.119140625,10.591039180755615
75.2,45.588199615478516,86.0,79.119140625,7.648865699768066
73.4,45.6481819152832,87.0,79.119140625,6.811511754989624
70.2,45.61467742919922,100.0,79.119140625,7.1101837158203125
76.2,45.63694763183594,90.0,79.119140625,7.610186338424683
71.0,45.571632385253906,94.0,79.119140625,9.031344652175903
76.0,45.6524772644043,88.0,79.119140625,7.959069728851318
76.4,45.67750549316406,90.0,79.119140625,7.862077236175537
67.1,45.62811279296875,91.0,79.119140625,6.604780912399292
75.0,45.559547424316406,88.0,79.119140625,7.699549913406372
71.4,45.63407897949219,85.0,79.119140625,10.027477979660034
76.0,45.60335159301758,76.0,79.119140625,8.083549737930298
74.6,45.59375,0.0,79.119140625,7.60084080696106
68.8,45.596866607666016,100.0,79.119140625,6.607187271118164
75.2,45.63882064819336,100.0,79.119140625,7.343146800994873
68.9,45.69300079345703,18.0,79.119140625,8.45817494392395
75.2,45.695701599121094,94.0,79.119140625,7.533080577850342
75.4,45.61899948120117,100.0,79.119140625,7.6630895137786865
68.2,45.66291427612305,94.0,79.119140625,6.515631914138794
78.2,45.555633544921875,18.0,79.119140625,8.349394798278809
72.0,45.600196838378906,95.0,79.119140625,9.152032136917114
76.6,45.60963439941406,100.0,79.119140625,7.804513216018677
79.8,45.620208740234375,93.0,79.119140625,8.977466344833374
70.7,45.60546875,82.0,79.119140625,5.432056188583374
72.0,45.579471588134766,98.0,79.119140625,6.9075188636779785
72.1,45.579917907714844,92.0,79.119140625,10.345826864242554
77.7,45.55858612060547,90.0,79.119140625,8.513599872589111
75.3,45.62279510498047,93.0,79.119140625,7.766071081161499
70.7,45.59083557128906,94.0,79.119140625,7.3465964794158936
75.0,45.59477233886719,21.0,79.119140625,7.2601563930511475
68.9,45.589664459228516,95.0,79.119140625,8.723980903625488
76.0,45.62260055541992,98.0,79.119140625,7.645561456680298
77.8,45.64157485961914,92.0,79.119140625,7.924136400222778
69.1,45.594051361083984,95.0,79.119140625,7.149020671844482
77.9,45.62812423706055,95.0,79.119140625,7.889272928237915
76.5,45.634056091308594,86.0,79.119140625,10.778543949127197
76.2,45.676292419433594,95.0,79.119140625,8.25272536277771
77.6,45.66867446899414,84.0,79.119140625,7.800589561462402
69.8,45.63579559326172,89.0,79.119140625,7.290169715881348
78.2,45.67740249633789,100.0,79.119140625,8.880794763565063
73.6,45.68900680541992,96.0,79.119140625,10.474417924880981
75.5,45.60554122924805,86.0,79.119140625,7.3935229778289795
78.2,45.630149841308594,75.0,79.119140625,8.358226299285889
67.2,45.691776275634766,2.0,79.119140625,6.892867088317871
77.5,45.622100830078125,88.0,79.119140625,7.966463327407837
73.8,45.657257080078125,91.0,79.119140625,10.318355321884155
76.8,45.65719985961914,79.0,79.119140625,7.600358247756958
70.2,45.663597106933594,92.0,79.119140625,6.293974161148071
71.1,45.63267135620117,93.0,79.119140625,7.100432395935059
72.4,45.6258659362793,38.0,79.119140625,6.747497320175171
72.0,45.65552520751953,79.0,79.119140625,10.237541913986206
76.1,45.710968017578125,8.0,79.119140625,7.889137029647827
68.2,45.73611068725586,90.0,79.119140625,6.616244792938232
73.2,45.79168701171875,88.0,79.119140625,7.522035837173462
78.7,45.712982177734375,100.0,79.119140625,8.84347152709961
71.8,45.70806884765625,92.0,79.119140625,8.897514581680298
73.2,45.697364807128906,42.0,79.119140625,7.014770269393921
68.9,45.744224548339844,91.0,79.119140625,6.507259845733643
73.8,45.74544143676758,83.0,79.119140625,7.2762367725372314
77.7,45.750850677490234,94.0,79.119140625,8.123474836349487
70.6,45.72601318359375,100.0,79.119140625,9.63705563545227
76.5,45.75642776489258,92.0,79.119140625,8.58043384552002
68.2,45.74755096435547,92.0,79.119140625,6.871576309204102
71.5,45.73783493041992,92.0,79.119140625,6.158798694610596
76.9,45.74148178100586,94.0,79.119140625,8.480601787567139
72.2,45.71658706665039,68.0,79.119140625,9.43713927268982
75.8,45.7479133605957,98.0,79.119140625,7.518399715423584
69.8,45.76006317138672,83.0,79.12109375,6.788774013519287
72.1,45.733516693115234,82.0,79.119140625,7.212217330932617
74.1,45.714656829833984,3.0,79.119140625,7.585778474807739
67.7,45.6297607421875,82.0,79.119140625,8.65308427810669
75.3,45.63437271118164,90.0,79.119140625,8.02852201461792
68.7,45.60226058959961,89.0,79.119140625,6.7101521492004395
76.4,45.69939422607422,100.0,79.119140625,8.04129147529602
79.8,45.71700668334961,10.0,79.119140625,9.647079944610596
70.8,45.67772674560547,94.0,79.119140625,9.511075019836426
79.4,45.64516830444336,93.0,79.119140625,8.957125186920166
69.7,45.62592697143555,91.0,79.119140625,7.1780242919921875
78.9,45.589820861816406,100.0,79.119140625,9.28279447555542
78.1,45.608219146728516,91.0,79.119140625,8.942510843276978
68.6,45.610374450683594,91.0,79.119140625,9.693113803863525
71.8,45.69114303588867,94.0,79.119140625,6.899379730224609
73.6,45.71104431152344,100.0,79.119140625,7.864180564880371
78.4,45.66992950439453,97.0,79.119140625,8.810998439788818
77.7,45.664527893066406,90.0,79.119140625,8.387463808059692
74.0,45.711116790771484,94.0,79.119140625,10.015296220779419
70.7,45.68233871459961,30.0,79.119140625,6.727440357208252
74.4,45.65902328491211,87.0,79.119140625,8.003493070602417
78.4,45.641319274902344,91.0,79.119140625,8.539855241775513
75.5,45.6894645690918,91.0,79.119140625,7.821599006652832
72.9,45.71092987060547,92.0,79.119140625,10.437365770339966
68.9,45.689697265625,95.0,79.119140625,6.620497226715088
78.3,45.61335754394531,90.0,79.119140625,8.45066499710083
75.7,45.637516021728516,59.0,79.119140625,7.336029291152954
81.9,45.67048263549805,0.0,79.119140625,10.406235218048096
72.6,45.6569938659668,90.0,79.119140625,10.406396389007568
69.7,45.686973571777344,94.0,79.119140625,7.620053291320801
74.9,45.64479446411133,91.0,79.119140625,8.094432353973389
80.0,45.60106658935547,100.0,79.119140625,10.077991962432861
77.8,45.63700485229492,96.0,79.119140625,8.531607151031494
71.9,45.59829330444336,87.0,79.119140625,10.23072361946106
70.4,45.59440612792969,100.0,79.119140625,7.2495081424713135
76.5,45.614830017089844,92.0,79.119140625,7.967959642410278
77.2,45.5994758605957,89.0,79.119140625,7.9164299964904785
76.5,45.617637634277344,73.0,79.119140625,7.908456802368164
63.7,45.59902572631836,21.0,79.119140625,8.802656888961792
76.6,45.678855895996094,92.0,79.119140625,7.819765567779541
80.3,45.63865280151367,90.0,79.119140625,9.2674241065979
76.9,45.710601806640625,2.0,79.119140625,7.710679769515991
74.3,45.67076873779297,83.0,79.119140625,6.850806951522827
66.7,45.723697662353516,91.0,79.119140625,9.472459316253662
76.2,45.697078704833984,96.0,79.119140625,7.990320682525635
76.6,45.67031478881836,87.0,79.119140625,8.09201169013977
78.0,45.693321228027344,92.0,79.119140625,9.08678412437439
77.2,45.66031265258789,18.0,79.119140625,7.803593873977661
63.0,45.643157958984375,94.0,79.119140625,8.280214548110962
77.1,45.68741989135742,94.0,79.119140625,8.157280206680298
78.0,45.73542404174805,90.0,79.119140625,8.214808225631714
78.0,45.70294952392578,93.0,79.119140625,8.335440874099731
77.0,45.7347526550293,97.0,79.119140625,7.801962375640869
69.1,45.71099090576172,93.0,79.119140625,9.267845153808594
73.9,45.717323303222656,94.0,79.119140625,6.86786150932312
76.0,45.72842025756836,100.0,79.119140625,7.711595296859741
76.0,45.73991394042969,24.0,79.119140625,7.675398588180542
74.5,45.752994537353516,13.0,79.119140625,7.894701957702637
62.4,45.7347526550293,91.0,79.119140625,8.386355876922607
74.7,45.716758728027344,100.0,79.119140625,7.532679319381714
77.4,45.7580451965332,92.0,79.119140625,8.36804747581482
72.2,45.725311279296875,98.0,79.119140625,6.054433107376099
76.8,45.69219207763672,99.0,79.119140625,7.980353355407715
64.5,45.67774963378906,0.0,79.119140625,8.455032587051392
74.8,45.71538162231445,100.0,79.119140625,7.10617733001709
77.3,45.763187408447266,100.0,79.119140625,8.14969801902771
72.1,45.75825881958008,98.0,79.119140625,6.445437669754028
76.3,45.740535736083984,0.0,79.119140625,8.052040815353394
65.9,45.736907958984375,92.0,79.119140625,8.460594177246094
76.5,45.73199462890625,91.0,79.119140625,7.668761968612671
77.2,45.6807975769043,90.0,79.119140625,8.422927856445312
77.9,45.628753662109375,91.0,79.119140625,8.396585464477539
76.9,45.701904296875,1.0,79.119140625,7.969770908355713
66.8,45.6522102355957,71.0,79.119140625,10.090165615081787
75.1,45.679969787597656,21.0,79.119140625,7.680725574493408
74.5,45.69118118286133,95.0,79.119140625,7.304500341415405
76.7,45.66383743286133,100.0,79.119140625,8.230198383331299
74.8,45.677886962890625,94.0,79.119140625,7.2599146366119385
69.7,45.641563415527344,95.0,79.119140625,9.396340131759644
76.3,45.71965026855469,93.0,79.119140625,8.008601427078247
78.3,45.65340805053711,86.0,79.119140625,8.348902940750122
76.8,45.72745132446289,94.0,79.119140625,7.973809480667114
76.9,45.71095275878906,83.0,79.119140625,8.114416360855103
65.4,45.64961242675781,92.0,79.119140625,8.490034818649292
75.8,45.623409271240234,94.0,79.119140625,7.952538251876831
75.8,45.63299560546875,22.0,79.119140625,7.566778182983398
77.7,45.666778564453125,84.0,79.119140625,8.445507287979126
76.4,45.640045166015625,75.0,79.119140625,7.919922590255737
61.8,45.61674118041992,95.0,79.119140625,7.828719854354858
76.3,45.690521240234375,98.0,79.119140625,7.869189262390137
75.4,45.64174270629883,93.0,79.119140625,7.975728511810303
76.4,45.6415901184082,84.0,79.119140625,7.869643449783325
79.7,45.64743423461914,86.0,79.119140625,8.917956352233887
67.2,45.681182861328125,90.0,79.119140625,9.534629821777344
76.6,45.702091217041016,89.0,79.119140625,7.972004175186157
76.8,45.708587646484375,91.0,79.119140625,8.032061338424683
76.0,45.67262649536133,0.0,79.119140625,7.5345001220703125
72.3,45.68440628051758,90.0,79.119140625,7.132997989654541
69.3,45.685874938964844,91.0,79.119140625,9.678200960159302
76.0,45.673526763916016,97.0,79.119140625,7.756858587265015
78.3,45.70955276489258,84.0,79.119140625,7.847218036651611
75.4,45.71158218383789,91.0,79.119140625,7.174225807189941
76.2,45.73811721801758,91.0,79.12109375,8.163229703903198
69.8,45.74238204956055,35.0,79.119140625,9.820274114608765
76.9,45.70341110229492,100.0,79.119140625,7.884034633636475
80.9,45.68212127685547,94.0,79.119140625,9.077010869979858
78.1,45.662513732910156,94.0,79.119140625,8.738783836364746
73.1,45.67109680175781,91.0,79.119140625,7.10382080078125
69.1,45.69809341430664,100.0,79.119140625,9.166646718978882
78.7,45.7696533203125,21.0,79.119140625,8.429434537887573
76.3,45.69610595703125,94.0,79.119140625,7.791982650756836
80.5,45.70695495605469,8.0,79.119140625,10.089528322219849
71.9,45.64540481567383,33.0,79.119140625,7.842731475830078
73.3,45.63680648803711,23.0,79.119140625,10.225781679153442
75.5,45.58515930175781,7.0,79.119140625,7.914495944976807
77.9,45.68356704711914,95.0,79.119140625,9.739555358886719
80.6,45.620521545410156,96.0,79.119140625,11.701791286468506
70.4,45.693931579589844,89.0,79.119140625,7.342020750045776
72.3,45.662574768066406,93.0,79.119140625,10.563323020935059
74.8,45.6568489074707,95.0,79.119140625,7.485615491867065
78.3,45.66755676269531,100.0,79.119140625,8.50984501838684
71.7,45.684532165527344,100.0,79.119140625,7.538984537124634
79.8,45.625282287597656,92.0,79.119140625,9.209537506103516
72.6,45.62651824951172,93.0,79.119140625,10.32564115524292
80.0,45.622657775878906,86.0,79.119140625,9.047825336456299
79.2,45.63518142700195,85.0,79.119140625,8.904500961303711
68.8,45.60755157470703,93.0,79.119140625,6.345515727996826
77.3,45.629878997802734,90.0,79.119140625,8.481275081634521
75.5,45.72957229614258,93.0,79.119140625,11.3203763961792
74.8,45.73038864135742,93.0,79.119140625,7.212489128112793
78.8,45.73039245605469,76.0,79.119140625,8.038268566131592
67.9,45.76307678222656,18.0,79.119140625,6.704794645309448
74.4,45.7009391784668,94.0,79.119140625,7.121833562850952
72.3,45.68949890136719,90.0,79.119140625,9.852643489837646
75.9,45.66661071777344,95.0,79.119140625,7.464419841766357
71.6,45.69056701660156,89.0,79.119140625,6.806872844696045
71.5,45.72806930541992,100.0,79.119140625,6.916526556015015
76.3,45.71482849121094,72.0,79.119140625,7.773558139801025
68.2,45.77906036376953,96.0,79.119140625,8.478851318359375
76.8,45.72734832763672,8.0,79.119140625,8.418206930160522
71.9,45.67633819580078,0.0,79.119140625,7.670334815979004
76.9,45.69990921020508,94.0,79.119140625,7.8580238819122314
76.3,45.71736526489258,92.0,79.119140625,7.676037549972534
72.5,45.69139862060547,93.0,79.119140625,10.568250179290771
76.9,45.694374084472656,93.0,79.119140625,7.925123929977417
73.4,45.68196487426758,10.0,79.119140625,8.226780891418457
76.8,45.6910400390625,94.0,79.12109375,7.949068069458008
77.7,45.63672637939453,91.0,79.119140625,7.861906290054321
70.6,45.646263122558594,22.0,79.119140625,9.287533044815063
75.9,45.68297576904297,92.0,79.119140625,7.628328561782837
69.4,45.65464782714844,93.0,79.119140625,6.77436375617981
74.7,45.65332794189453,100.0,79.119140625,7.1117048263549805
75.7,45.66124725341797,89.0,79.119140625,7.508407115936279
68.9,45.71076202392578,87.0,79.119140625,8.448647260665894
73.9,45.67093276977539,90.0,79.119140625,7.664769172668457
67.0,45.6441650390625,99.0,79.119140625,6.636883974075317
77.3,45.64636993408203,85.0,79.119140625,8.01491379737854
77.4,45.679466247558594,97.0,79.119140625,8.235881328582764
71.7,45.652950286865234,24.0,79.119140625,8.972725629806519
77.4,45.68967819213867,24.0,79.119140625,8.421047449111938
68.3,45.70644760131836,92.0,79.119140625,6.580545902252197
77.2,45.67238998413086,99.0,79.119140625,8.178372383117676
75.7,45.6621208190918,98.0,79.119140625,7.420422554016113
70.0,45.66611099243164,90.0,79.119140625,9.520302534103394
75.4,45.671875,96.0,79.119140625,7.7273948192596436
71.1,45.63087463378906,79.0,79.119140625,7.281066417694092
77.3,45.716522216796875,93.0,79.119140625,8.878554582595825
80.0,45.67110824584961,90.0,79.119140625,9.072624444961548
74.8,45.66063690185547,87.0,79.119140625,9.825050592422485
74.5,45.72740936279297,100.0,79.119140625,7.021615505218506
67.9,45.73881912231445,98.0,79.119140625,6.715903997421265
76.5,45.72207260131836,94.0,79.119140625,7.936876058578491
77.4,45.648406982421875,92.0,79.119140625,8.002222537994385
73.7,45.69752883911133,93.0,79.119140625,10.300920009613037
73.0,45.671913146972656,21.0,79.119140625,7.097315549850464
72.1,45.68304443359375,78.0,79.119140625,7.709580421447754
75.3,45.673744201660156,94.0,79.119140625,7.4444499015808105
78.2,45.693119049072266,94.0,79.119140625,8.305783748626709
70.8,45.69524383544922,27.0,79.119140625,10.375472068786621
71.1,45.70388412475586,91.0,79.119140625,6.524803876876831
75.1,45.69661331176758,3.0,79.119140625,7.684736728668213
74.5,45.69480895996094,99.0,79.119140625,7.234495401382446
74.9,45.70584487915039,2.0,79.119140625,7.412461757659912
71.7,45.72216033935547,93.0,79.119140625,9.70255732536316
71.8,45.73873519897461,91.0,79.119140625,7.441446304321289
70.1,45.7061882019043,86.0,79.119140625,7.313971757888794
77.0,45.72140884399414,89.0,79.119140625,8.270408391952515
77.4,45.65616989135742,87.0,79.119140625,8.305091857910156
75.2,45.61846160888672,85.0,79.119140625,11.020641088485718
68.7,45.60068893432617,92.0,79.119140625,6.271270990371704
75.4,45.657615661621094,100.0,79.119140625,8.01170825958252
76.1,45.67263412475586,92.0,79.119140625,7.99551796913147
75.7,45.64545440673828,17.0,79.119140625,7.497359752655029
71.4,45.615753173828125,91.0,79.119140625,9.375953674316406
69.4,45.629764556884766,94.0,79.119140625,7.168167591094971
76.1,45.72693634033203,89.0,79.119140625,8.19589376449585
75.1,45.64972686767578,2.0,79.119140625,7.888932704925537
74.4,45.637977600097656,88.0,79.119140625,7.408467531204224
72.8,45.628684997558594,92.0,79.119140625,9.703429698944092
69.6,45.66860580444336,92.0,79.119140625,7.095390558242798
77.1,45.60897445678711,91.0,79.119140625,8.215478658676147
77.1,45.65981674194336,94.0,79.119140625,8.008219242095947
74.8,45.67959213256836,94.0,79.119140625,7.765502452850342
73.7,45.667118072509766,90.0,79.119140625,10.445409774780273
72.1,45.64653015136719,42.0,79.119140625,6.880646228790283
74.4,45.70024490356445,89.0,79.119140625,7.16666054725647
78.0,45.670745849609375,87.0,79.119140625,8.565061569213867
77.4,45.717586517333984,100.0,79.119140625,8.525374174118042
71.7,45.6878776550293,33.0,79.119140625,10.511552333831787
67.4,45.64280700683594,94.0,79.119140625,6.894133567810059
76.2,45.71897888183594,97.0,79.119140625,7.917412996292114
78.7,45.678001403808594,100.0,79.119140625,8.485247373580933
76.2,45.6180305480957,93.0,79.119140625,7.843456029891968
71.6,45.62580871582031,86.0,79.119140625,10.71314001083374
73.6,45.65477752685547,100.0,79.119140625,7.192053318023682
80.5,45.58900451660156,0.0,79.119140625,9.05193567276001
78.0,45.738502502441406,94.0,79.119140625,8.136828422546387
77.4,45.623085021972656,90.0,79.119140625,8.55432653427124
70.5,45.703819274902344,0.0,79.119140625,10.585509538650513
72.7,45.61619567871094,90.0,79.119140625,7.324682712554932
77.2,45.59525680541992,100.0,79.119140625,8.075911045074463
75.9,45.594505310058594,100.0,79.119140625,8.110321998596191
75.5,45.56081008911133,92.0,79.119140625,7.820507764816284
66.0,45.58559799194336,13.0,79.119140625,9.49561071395874
78.3,45.56373977661133,96.0,79.119140625,8.937319993972778
78.3,45.600101470947266,100.0,79.119140625,8.44530701637268
76.4,45.670013427734375,36.0,79.119140625,7.878900766372681
73.5,45.62465286254883,90.0,79.119140625,7.182886600494385
70.2,45.6031379699707,0.0,79.119140625,10.427082538604736
79.3,45.61000442504883,90.0,79.119140625,9.16435694694519
75.3,45.639686584472656,90.0,79.119140625,7.169690132141113
76.2,45.65530776977539,97.0,79.119140625,7.876959800720215
76.7,45.616981506347656,94.0,79.119140625,8.037607908248901
66.1,45.61467361450195,90.0,79.119140625,8.350199460983276
75.4,45.63768768310547,14.0,79.119140625,7.325299501419067
78.0,45.718772888183594,0.0,79.119140625,8.446639060974121
76.9,45.614990234375,7.0,79.119140625,7.961676120758057
78.1,45.69072341918945,1.0,79.119140625,8.09886622428894
64.4,45.626888275146484,91.0,79.119140625,8.36396598815918
78.1,45.6543083190918,100.0,79.119140625,7.9772303104400635
81.2,45.86952590942383,87.0,79.119140625,9.261372327804565
77.0,46.062255859375,0.0,79.119140625,8.697790622711182
76.5,46.097232818603516,36.0,79.119140625,8.086241006851196
66.2,46.23107147216797,92.0,79.119140625,8.82598090171814
77.6,46.307395935058594,78.0,79.119140625,7.824658632278442
77.1,46.3653678894043,100.0,79.119140625,8.574460744857788
77.7,46.36246871948242,0.0,79.119140625,8.452544927597046
75.2,46.33332061767578,99.0,79.119140625,7.089621067047119
66.9,46.38297653198242,95.0,79.119140625,9.202783823013306
79.7,46.44078063964844,16.0,79.119140625,9.614439249038696
76.6,46.44723129272461,100.0,79.119140625,7.712625741958618
80.2,46.62001419067383,0.0,79.119140625,9.286029815673828
75.5,46.6040153503418,91.0,79.119140625,7.587080717086792
70.1,45.9041748046875,84.0,79.12109375,9.545891284942627
76.3,45.9289665222168,94.0,79.119140625,8.32794189453125
78.0,45.93210220336914,34.0,79.119140625,8.535346031188965
74.9,45.93014907836914,36.0,79.119140625,7.492572784423828
73.6,45.88465118408203,90.0,79.119140625,7.500725269317627
72.6,45.76151657104492,90.0,79.119140625,10.107383489608765
79.2,45.73282241821289,98.0,79.119140625,9.468931436538696
75.5,45.81076431274414,91.0,79.119140625,7.507102966308594
74.0,45.77461624145508,68.0,79.119140625,7.248281002044678
68.8,45.77292251586914,100.0,79.119140625,6.4387571811676025
68.7,45.71247482299805,97.0,79.119140625,9.090635776519775
75.2,45.75426483154297,96.0,79.119140625,7.730077266693115
76.2,45.77081298828125,94.0,79.119140625,8.093058109283447
77.3,45.701019287109375,39.0,79.119140625,8.310036659240723
74.7,45.659339904785156,91.0,79.119140625,7.4537084102630615
69.6,45.74072265625,93.0,79.119140625,9.346877336502075
75.8,45.76879119873047,97.0,79.119140625,7.989948511123657
75.4,45.77076721191406,27.0,79.119140625,7.499619722366333
76.0,45.777896881103516,1.0,79.119140625,8.13197660446167
67.9,45.80786895751953,88.0,79.119140625,6.113564968109131
70.6,45.80012512207031,86.0,79.119140625,9.901970148086548
78.6,45.7129020690918,21.0,79.119140625,8.564202308654785
75.4,45.6992073059082,91.0,79.119140625,7.357913970947266
79.9,45.69092559814453,38.0,79.119140625,9.679567337036133
70.8,45.695465087890625,98.0,79.119140625,6.215724229812622
68.3,45.64399719238281,94.0,79.119140625,8.9482901096344
74.9,45.72053909301758,100.0,79.119140625,7.388753652572632
76.3,45.68104553222656,85.0,79.119140625,7.513015985488892
74.6,45.630462646484375,93.0,79.119140625,7.324557542800903
70.2,45.568817138671875,9.0,79.119140625,6.642163515090942
72.0,45.61994552612305,90.0,79.119140625,9.263215780258179
81.0,45.69306182861328,89.0,79.119140625,11.242765665054321
76.8,45.70086669921875,97.0,79.119140625,8.310438632965088
77.1,45.586334228515625,93.0,79.119140625,8.217108011245728
69.4,45.66478729248047,95.0,79.119140625,7.233493804931641
72.8,45.615020751953125,94.0,79.119140625,10.192179203033447
76.1,45.60626983642578,91.0,79.119140625,7.580626487731934
73.7,45.63754653930664,0.0,79.119140625,6.826814889907837
75.8,45.65094757080078,93.0,79.119140625,7.792876243591309
69.7,45.62934494018555,94.0,79.119140625,7.34815526008606
75.3,45.66265106201172,94.0,79.119140625,10.533457279205322
75.3,45.65080642700195,92.0,79.119140625,7.573233604431152
76.8,45.700504302978516,78.0,79.119140625,8.37317681312561
75.2,45.598506927490234,21.0,79.119140625,7.419064283370972
74.3,45.6072998046875,26.0,79.119140625,8.069437265396118
73.7,45.70213317871094,93.0,79.119140625,10.793546676635742
72.8,45.693077087402344,16.0,79.119140625,6.664644956588745
74.0,45.7519645690918,99.0,79.119140625,6.703289747238159
78.0,45.728111267089844,33.0,79.119140625,8.693358182907104
65.2,45.71977615356445,89.0,79.119140625,5.802140474319458
70.1,45.69001770019531,92.0,79.119140625,8.507534265518188
79.6,45.736900329589844,88.0,79.119140625,9.14061164855957
78.4,45.72882080078125,91.0,79.119140625,8.847668170928955
75.0,45.711395263671875,86.0,79.119140625,7.61599326133728
71.3,45.71332550048828,87.0,79.119140625,6.772552490234375
69.4,45.71489334106445,4.0,79.119140625,8.623384237289429
77.6,45.66535949707031,93.0,79.119140625,8.015447616577148
76.5,45.680572509765625,97.0,79.119140625,8.19641399383545
79.4,45.684486389160156,82.0,79.119140625,8.959980249404907
65.1,45.659217834472656,100.0,79.119140625,5.935546636581421
72.4,45.674625396728516,93.0,79.119140625,9.497213125228882
73.5,45.69926071166992,14.0,79.119140625,7.068162679672241
73.3,45.742408752441406,93.0,79.119140625,6.975398778915405
73.2,45.68195724487305,89.0,79.119140625,7.223848581314087
64.3,45.7361946105957,94.0,79.119140625,5.7069175243377686
71.4,45.72804260253906,4.0,79.119140625,9.832910060882568
74.0,45.65935134887695,95.0,79.119140625,7.223896026611328
73.9,45.683448791503906,94.0,79.119140625,7.2781665325164795
73.8,45.73711395263672,89.0,79.119140625,7.224159002304077
