,number,value,datetime_start,datetime_complete,duration,params_beta1,params_beta2,params_hidden_dim,params_learning_rate,params_num_heads,params_num_layers,params_weight_decay,state
556,556,0.008918907965061727,2024-04-30 13:36:31.900034,2024-04-30 13:38:25.865702,0 days 00:01:53.965668,0.8831532894421982,0.9546045766249751,1024,0.0009137698698759735,8,3,3.62678607005494e-05,COMPLETE
557,557,0.008077818517335307,2024-04-30 13:37:29.256121,2024-04-30 13:39:32.366687,0 days 00:02:03.110566,0.8832435272610656,0.9419740863347117,1024,0.000867904702643486,8,3,3.3627144525937626e-05,COMPLETE
558,558,0.008846251634695441,2024-04-30 13:37:55.627014,2024-04-30 13:39:43.737854,0 days 00:01:48.110840,0.8997436155949936,0.9378942070503918,1024,0.0011965998647587314,8,3,3.468392959864019e-05,COMPLETE
559,559,0.00715693108358489,2024-04-30 13:38:09.705734,2024-04-30 13:40:58.318136,0 days 00:02:48.612402,0.8991633991473676,0.9584350979066215,1024,0.0009137246095083595,8,3,3.58284990754016e-05,COMPLETE
560,560,0.010221647967491702,2024-04-30 13:38:25.928111,2024-04-30 13:40:19.560690,0 days 00:01:53.632579,0.8993979035855735,0.9398633254096171,1024,0.001147165371717719,8,3,4.004750450397395e-05,COMPLETE
561,561,0.009150488779868012,2024-04-30 13:39:32.442476,2024-04-30 13:41:36.826994,0 days 00:02:04.384518,0.8991510151396757,0.9616777169999025,1024,0.0011000176834962858,8,3,4.034978927052363e-05,COMPLETE
562,562,0.010234727830630102,2024-04-30 13:39:43.864890,2024-04-30 13:41:32.291235,0 days 00:01:48.426345,0.8997767958105706,0.9630536888583795,1024,0.00032068850152247195,8,3,4.0128774117080394e-05,COMPLETE
563,563,0.008785118528307129,2024-04-30 13:39:45.036744,2024-04-30 17:21:54.268019,0 days 03:42:09.231275,0.8993965898786588,0.962791975638692,1024,0.00038275807993463397,8,3,4.0367884160429795e-05,COMPLETE
564,564,0.008163121403940828,2024-04-30 13:40:19.652102,2024-04-30 13:42:13.819895,0 days 00:01:54.167793,0.893051506873141,0.9632479069092436,1024,0.0006892473607116047,8,3,3.7292000421371984e-05,COMPLETE
565,565,0.036867165413898825,2024-04-30 13:40:22.126623,2024-04-30 13:46:08.876435,0 days 00:05:46.749812,0.5000734993661734,0.9644108307671383,1024,0.0007156760807660758,8,3,4.018033588297245e-05,COMPLETE
566,566,0.008315049394062071,2024-04-30 13:40:58.613420,2024-04-30 13:43:44.886630,0 days 00:02:46.273210,0.8942606510270452,0.9629865436858486,1024,0.0007372447345624851,8,3,2.786042733492788e-05,COMPLETE
567,567,0.00839332060372352,2024-04-30 13:41:32.345973,2024-04-30 13:43:20.052906,0 days 00:01:47.706933,0.8997597584557672,0.9614948750535905,1024,0.0006941065852763802,8,3,4.075109351043667e-05,COMPLETE
568,568,0.008983236342442759,2024-04-30 13:41:36.959335,2024-04-30 13:43:40.518668,0 days 00:02:03.559333,0.89210935181798,0.9443284331917338,1024,0.0007580258109601869,8,3,3.553827116662589e-05,COMPLETE
569,569,0.0335180682666374,2024-04-30 13:42:13.901501,2024-04-30 13:44:06.068426,0 days 00:01:52.166925,0.8920738531789886,0.9446916075274224,1024,0.005343161664879337,8,3,3.182351245959216e-05,COMPLETE
570,570,0.01121480671237364,2024-04-30 13:43:20.139609,2024-04-30 13:45:07.465261,0 days 00:01:47.325652,0.7791806593196776,0.945226096211707,1024,0.0009812340035763555,8,3,3.115449696711007e-05,COMPLETE
571,571,0.02635355916648329,2024-04-30 13:43:40.601903,2024-04-30 13:45:46.725905,0 days 00:02:06.124002,0.8859504413924992,0.6863098832736634,1024,0.0009437179861482806,8,3,4.195449174603898e-05,COMPLETE
572,572,0.011518549738508282,2024-04-30 13:43:44.991056,2024-04-30 13:46:33.436700,0 days 00:02:48.445644,0.8810862126252952,0.9736665886166294,1024,0.0009539171363119548,8,3,3.685700446601575e-05,COMPLETE
573,573,0.03370627702024334,2024-04-30 13:44:06.170772,2024-04-30 13:45:59.507091,0 days 00:01:53.336319,0.8821031696804728,0.9189656231537147,1024,0.0028498903837853714,8,3,2.9247904195992327e-05,COMPLETE
574,574,0.012668477028640575,2024-04-30 13:45:07.538659,2024-04-30 13:46:55.966431,0 days 00:01:48.427772,0.8796376368995847,0.9722288088944844,1024,0.001583014693471913,8,3,3.680219852104575e-05,COMPLETE
575,575,0.009439970207404651,2024-04-30 13:45:46.791603,2024-04-30 13:47:51.764896,0 days 00:02:04.973293,0.8799294112661605,0.9710159375756382,1024,0.0003993030827837559,8,3,3.838696966742234e-05,COMPLETE
576,576,0.009528364647518505,2024-04-30 13:45:59.613223,2024-04-30 13:47:55.189488,0 days 00:01:55.576265,0.8740269662557338,0.9712107660025392,1024,0.0003661557749816286,8,3,4.35413806533875e-05,COMPLETE
577,577,0.009492973331362009,2024-04-30 13:46:09.150496,2024-04-30 13:51:57.933914,0 days 00:05:48.783418,0.8714793221384509,0.9754304644042705,1024,0.0003564839311048809,8,3,4.3181283097980766e-05,COMPLETE
578,578,0.01253666743450673,2024-04-30 13:46:29.663038,2024-04-30 13:58:59.849496,0 days 00:12:30.186458,0.8788723402482751,0.9730140164607665,1024,0.0015977664440709398,8,3,3.673982441245087e-05,COMPLETE
579,579,0.010003434994068496,2024-04-30 13:46:33.505028,2024-04-30 13:49:16.839832,0 days 00:02:43.334804,0.8748737665932026,0.9565004658657236,1024,0.0003611453464181063,8,3,3.7210064601881724e-05,COMPLETE
580,580,0.012333461244739753,2024-04-30 13:46:56.020495,2024-04-30 13:48:44.177876,0 days 00:01:48.157381,0.7553237262649074,0.9289968946187339,1024,0.0003609855706956372,8,3,4.2678782010517885e-05,COMPLETE
581,581,0.008328521033563525,2024-04-30 13:47:51.888832,2024-04-30 13:49:56.838374,0 days 00:02:04.949542,0.899900901777912,0.954101997638991,1024,0.0011946540298677162,8,3,4.361676297912779e-05,COMPLETE
582,582,0.03757875772330152,2024-04-30 13:47:55.253265,2024-04-30 13:49:47.852095,0 days 00:01:52.598830,0.5534456200395199,0.9533642613372768,1024,0.0011938055191922788,8,3,4.377481524641174e-05,COMPLETE
583,583,0.010695060360289756,2024-04-30 13:48:44.245702,2024-04-30 13:50:32.747275,0 days 00:01:48.501573,0.8878469170458781,0.954909501713803,1024,0.0012528738916248111,8,3,4.605056366694749e-05,COMPLETE
584,584,0.03022549491682094,2024-04-30 13:49:17.083861,2024-04-30 13:52:02.391203,0 days 00:02:45.307342,0.8877859035522524,0.9542660373388382,1024,0.001219514479927901,8,3,4.546277743255662e-05,COMPLETE
585,585,0.008103431512912115,2024-04-30 13:49:47.932512,2024-04-30 13:51:43.062837,0 days 00:01:55.130325,0.8999234913727426,0.9815007305307167,1024,0.001000978094453178,8,3,4.630267988777511e-05,COMPLETE
586,586,0.05725326416489882,2024-04-30 13:49:56.915182,2024-04-30 13:52:02.797065,0 days 00:02:05.881883,0.887415956590165,0.773985931643752,1024,0.004734904682772788,8,3,4.641823358442827e-05,COMPLETE
587,587,0.011075061495976273,2024-04-30 13:50:32.804939,2024-04-30 13:52:20.199569,0 days 00:01:47.394630,0.8998894036093432,0.9784417603370665,1024,0.0009764548921572732,8,3,4.165176891963451e-05,COMPLETE
588,588,0.008323477169910035,2024-04-30 13:51:43.168983,2024-04-30 13:53:32.354860,0 days 00:01:49.185877,0.8892510491513929,0.981216070645259,1024,0.0006126076773384148,8,3,4.13959090831071e-05,COMPLETE
589,589,0.009759450288997456,2024-04-30 13:51:58.080057,2024-04-30 13:56:50.565357,0 days 00:04:52.485300,0.8869394895335174,0.9669774580978259,256,0.0006648145769106846,8,3,4.11587582379315e-05,COMPLETE
590,590,0.007786593033057271,2024-04-30 13:52:02.506519,2024-04-30 13:54:33.018321,0 days 00:02:30.511802,0.8914093626557527,0.9873800398739904,256,0.0006534630362007763,8,3,4.097812733685884e-05,COMPLETE
591,591,0.008461554657700128,2024-04-30 13:52:03.112432,2024-04-30 13:53:57.714849,0 days 00:01:54.602417,0.8928942282579672,0.9891328667096801,256,0.0006941693817482106,8,3,4.8390145507763833e-05,COMPLETE
592,592,0.011691102586702739,2024-04-30 13:52:20.282315,2024-04-30 13:54:03.000600,0 days 00:01:42.718285,0.8919654513144837,0.9908173541723442,1024,0.0006221056127675712,8,3,4.86857161370578e-05,COMPLETE
593,593,0.007705094125444368,2024-04-30 13:53:32.449774,2024-04-30 13:55:21.299899,0 days 00:01:48.850125,0.8932172102548961,0.9669113906633799,1024,0.0007944624885891541,8,3,4.8597065950856046e-05,COMPLETE
594,594,0.00839928582560642,2024-04-30 13:53:57.772014,2024-04-30 13:55:56.340875,0 days 00:01:58.568861,0.8834515469215213,0.967172172020252,1024,0.0008263091524232141,8,3,4.4698184399493015e-05,COMPLETE
595,595,0.007431853086852924,2024-04-30 13:54:03.081289,2024-04-30 13:55:45.753020,0 days 00:01:42.671731,0.8815724010521336,0.9654270787085044,1024,0.0008516990508786259,8,3,4.450390918860535e-05,COMPLETE
596,596,0.008106564184715287,2024-04-30 13:54:33.088361,2024-04-30 13:57:01.364151,0 days 00:02:28.275790,0.8801112303133717,0.992001534311813,256,0.0008597049157886867,8,3,3.660459388770052e-05,COMPLETE
597,597,0.008818161054977994,2024-04-30 13:55:21.375218,2024-04-30 13:56:58.790377,0 days 00:01:37.415159,0.8809934636810016,0.9929415772493301,256,0.0006023677338678915,8,3,4.8147721054113036e-05,COMPLETE
598,598,0.04291862927506238,2024-04-30 13:55:46.035749,2024-04-30 13:57:16.368100,0 days 00:01:30.332351,0.865697545299118,0.6052861313575981,256,0.003458617696322614,8,3,4.429856090752768e-05,COMPLETE
599,599,0.009096909136999221,2024-04-30 13:55:56.431636,2024-04-30 13:57:39.197335,0 days 00:01:42.765699,0.8738111689691453,0.9912851764317107,256,0.0014584789328923001,8,3,4.822439751617519e-05,COMPLETE
600,600,0.01554540501609122,2024-04-30 13:56:50.662497,2024-04-30 14:01:37.786225,0 days 00:04:47.123728,0.8725728066336574,0.9984678690183612,256,0.0015068920750900406,8,3,4.4034259533438535e-05,COMPLETE
601,601,0.008461977770447215,2024-04-30 13:56:58.852562,2024-04-30 13:58:32.590193,0 days 00:01:33.737631,0.8741872933366949,0.982613228806528,256,0.0014740223372445875,8,3,4.351390831892647e-05,COMPLETE
602,602,0.031007286080550322,2024-04-30 13:57:01.444842,2024-04-30 13:59:24.535207,0 days 00:02:23.090365,0.8636853222543076,0.9823505275784271,256,0.003527562596434445,8,3,4.4253599346946806e-05,COMPLETE
603,603,0.00876004375251276,2024-04-30 13:57:16.432572,2024-04-30 13:58:44.963584,0 days 00:01:28.531012,0.8732520772653569,0.9821432023573495,256,0.0014526321677005491,8,3,4.2059009785617546e-05,COMPLETE
604,604,0.008253952939853523,2024-04-30 13:57:39.267665,2024-04-30 13:59:20.948012,0 days 00:01:41.680347,0.8999213591658285,0.9836875553684554,256,0.0011116269161145524,8,3,8.522613629362145e-05,COMPLETE
605,605,0.00839188074273787,2024-04-30 13:58:32.877546,2024-04-30 14:00:09.936088,0 days 00:01:37.058542,0.8849233519180457,0.9810994152356695,128,0.0010910175065912318,8,3,4.2195125545722484e-05,COMPLETE
606,606,0.008657375257865432,2024-04-30 13:58:45.024694,2024-04-30 14:00:21.717277,0 days 00:01:36.692583,0.8848175700467276,0.9788917731233783,768,0.001074688811711104,8,3,4.497173263237063e-05,COMPLETE
607,607,0.010936826318341157,2024-04-30 13:58:59.971690,2024-04-30 14:11:09.043645,0 days 00:12:09.071955,0.8860911725118352,0.9989870803474655,128,0.00110139110836395,8,3,4.520631291973981e-05,COMPLETE
608,608,0.03952103133970525,2024-04-30 13:59:21.025179,2024-04-30 14:01:13.963641,0 days 00:01:52.938462,0.8646680065501712,0.998364579782207,768,0.007893923043676034,8,3,4.487801962631185e-05,COMPLETE
609,609,0.008515048379005937,2024-04-30 13:59:24.831768,2024-04-30 14:01:49.125598,0 days 00:02:24.293830,0.8859995765059553,0.9421291129110492,128,0.000515105847217061,8,3,4.7973097514097596e-05,COMPLETE
610,610,0.027629046737180127,2024-04-30 14:00:10.013631,2024-04-30 14:01:59.960484,0 days 00:01:49.946853,0.8997985103467988,0.9987452421944011,1024,0.0005252789954593294,8,3,4.8843699528748444e-05,COMPLETE
611,611,0.010152351701817601,2024-04-30 14:00:21.800844,2024-04-30 14:02:04.823853,0 days 00:01:43.023009,0.8935728511975009,0.6749759773693983,1024,0.000501472036312917,8,3,4.783936248903747e-05,COMPLETE
612,612,0.026067753665116957,2024-04-30 14:00:37.263524,2024-04-30 14:33:31.179539,0 days 00:32:53.916015,0.8945530737090783,0.9975076850330538,1024,0.0005358250506309044,8,3,4.7965229852293014e-05,COMPLETE
613,613,0.008979552290382194,2024-04-30 14:01:14.083306,2024-04-30 14:03:10.255144,0 days 00:01:56.171838,0.8923436168333878,0.9455294849624395,640,0.0005302632908839972,8,3,4.809401693750347e-05,COMPLETE
614,614,0.009216985332646541,2024-04-30 14:01:37.858264,2024-04-30 14:06:45.475450,0 days 00:05:07.617186,0.8923208021237073,0.9402782340489153,640,0.0005490187515529345,8,3,3.353451462791624e-05,COMPLETE
615,615,0.008001292922667094,2024-04-30 14:01:49.198084,2024-04-30 14:04:23.570272,0 days 00:02:34.372188,0.8939277022516882,0.9703808221002523,640,0.0009474755328518585,8,3,4.965818248957698e-05,COMPLETE
616,616,0.008601284420593476,2024-04-30 14:02:00.028865,2024-04-30 14:03:45.946361,0 days 00:01:45.917496,0.8925503192898055,0.9677260213023149,1024,0.0008985402309005193,8,3,4.7423859426312244e-05,COMPLETE
617,617,0.01051634553319964,2024-04-30 14:02:04.904058,2024-04-30 14:03:42.191240,0 days 00:01:37.287182,0.8931499308750012,0.5131593816022954,640,0.0009040433244741311,8,3,5.143376768110098e-05,COMPLETE
618,618,0.008861667436277454,2024-04-30 14:03:10.323918,2024-04-30 14:05:11.954627,0 days 00:02:01.630709,0.8935637672978516,0.9693591514523958,1024,0.0008924352427812401,8,3,5.159436455330066e-05,COMPLETE
619,619,0.006997947675857322,2024-04-30 14:03:42.267276,2024-04-30 14:05:28.444182,0 days 00:01:46.176906,0.8856047162166263,0.9746046617735166,1024,0.0008206414915844734,8,3,4.632304987539278e-05,COMPLETE
620,620,0.008084078101658976,2024-04-30 14:03:46.229124,2024-04-30 14:05:37.934744,0 days 00:01:51.705620,0.8810375657147077,0.8557788815102639,1024,0.0008116605665103425,8,3,4.62101715322597e-05,COMPLETE
621,621,0.008160747474793232,2024-04-30 14:04:23.635292,2024-04-30 14:07:36.190035,0 days 00:03:12.554743,0.8800085281749002,0.9296055628030948,1024,0.0007465402265434384,8,4,4.050780966071462e-05,COMPLETE
622,622,0.009336166807502766,2024-04-30 14:05:12.042913,2024-04-30 14:07:17.534347,0 days 00:02:05.491434,0.8999391929094088,0.9566541113921299,1024,0.0007251594098077504,8,3,3.449715672106093e-05,COMPLETE
623,623,0.008450886698286513,2024-04-30 14:05:28.694918,2024-04-30 14:07:34.006866,0 days 00:02:05.311948,0.8998273418246334,0.9878780580276049,1024,0.0006840525109464623,8,4,4.634785920440664e-05,COMPLETE
624,624,0.009826437340347797,2024-04-30 14:05:38.008057,2024-04-30 14:07:42.402317,0 days 00:02:04.394260,0.8800998992323833,0.9774859404663734,1024,0.0002480472531330159,8,3,4.089083871639066e-05,COMPLETE
625,625,0.009684364928247093,2024-04-30 14:06:45.541149,2024-04-30 14:12:11.040949,0 days 00:05:25.499800,0.8805427906704754,0.9838915741020949,1024,0.0012786277500391326,8,3,4.106494171147662e-05,COMPLETE
626,626,0.044597987246848804,2024-04-30 14:07:17.795783,2024-04-30 14:09:43.155082,0 days 00:02:25.359299,0.7013037134189672,0.9876590070118586,1024,0.0012618577132631225,8,4,4.099001662261109e-05,COMPLETE
627,627,0.009802141795297722,2024-04-30 14:07:34.072100,2024-04-30 14:09:09.686998,0 days 00:01:35.614898,0.8790128358894506,0.9764220416614031,512,0.00027329418270770887,8,3,4.163424290912383e-05,COMPLETE
628,628,0.009312581559199663,2024-04-30 14:07:36.297840,2024-04-30 14:10:16.020838,0 days 00:02:39.722998,0.8769048815210599,0.9764261886330475,512,0.00021692640733240553,8,3,4.986907701961606e-05,COMPLETE
629,629,0.02271843803603025,2024-04-30 14:07:42.498860,2024-04-30 14:09:26.206614,0 days 00:01:43.707754,0.8851615931860305,0.976407748419363,1024,0.0011833773342785365,8,3,4.9975369293852275e-05,COMPLETE
630,630,0.026357520428119285,2024-04-30 14:09:09.943097,2024-04-30 14:10:55.893619,0 days 00:01:45.950522,0.8847563951133925,0.9895063813818838,1024,0.001210838871895531,8,3,5.136432146032675e-05,COMPLETE
631,631,0.08595116188128789,2024-04-30 14:09:26.286144,2024-04-30 14:11:19.938760,0 days 00:01:53.652616,0.8716171028658373,0.9878531531161581,1024,0.0010279256995727455,8,3,5.180589048445582e-05,COMPLETE
632,632,0.08213621582755279,2024-04-30 14:09:43.269369,2024-04-30 14:11:49.568508,0 days 00:02:06.299139,0.7357669427061257,0.9892154610155008,1024,0.0010428746266250657,8,3,5.1984483800467863e-05,COMPLETE
633,633,0.009514245492894025,2024-04-30 14:10:16.103739,2024-04-30 14:13:04.207044,0 days 00:02:48.103305,0.8855104718160549,0.964086906847888,1024,0.0010444801375351735,8,3,5.160828961599942e-05,COMPLETE
634,634,0.027282655210883328,2024-04-30 14:10:55.961911,2024-04-30 14:12:44.481812,0 days 00:01:48.519901,0.8699946639066871,0.9652092545235518,1024,0.0011027066397946968,8,3,4.668988336847789e-05,COMPLETE
635,635,0.008653391463061174,2024-04-30 14:11:09.125930,2024-04-30 14:23:52.740789,0 days 00:12:43.614859,0.8684327193718693,0.9610701867927458,1024,0.0010212153042479736,8,3,4.66787753481e-05,COMPLETE
636,636,0.008884543750548002,2024-04-30 14:11:20.011873,2024-04-30 14:13:15.422075,0 days 00:01:55.410202,0.8992710945737388,0.9660497770013549,1024,0.0006821106594312994,8,3,4.735969647561887e-05,COMPLETE
637,637,0.03267467503327054,2024-04-30 14:11:45.214660,2024-04-30 15:45:40.112229,0 days 01:33:54.897569,0.862766366773788,0.7116698158451237,1024,0.0025584463872303505,4,3,4.633883443618827e-05,COMPLETE
638,638,0.009333999418286663,2024-04-30 14:11:49.633074,2024-04-30 14:13:50.991683,0 days 00:02:01.358609,0.861900602855066,0.9706050426163427,1024,0.000990318929890271,8,3,4.685895597251452e-05,COMPLETE
639,639,0.007639163734141367,2024-04-30 14:12:11.113748,2024-04-30 14:17:37.327149,0 days 00:05:26.213401,0.8938124381446081,0.9690265546520492,768,0.000983779191094168,4,3,4.5956606517872084e-05,COMPLETE
640,640,0.010846968405593783,2024-04-30 14:12:44.550860,2024-04-30 14:14:29.456643,0 days 00:01:44.905783,0.8992207641728128,0.7136399461774636,1024,0.0008649886040907754,4,3,4.651369750474353e-05,COMPLETE
641,641,0.008496535591200574,2024-04-30 14:13:04.267296,2024-04-30 14:15:31.674455,0 days 00:02:27.407159,0.8597007046287575,0.975278655301596,768,0.0008349851341358865,4,3,4.6744178822696185e-05,COMPLETE
642,642,0.009128571941529388,2024-04-30 14:13:15.509221,2024-04-30 14:14:58.277247,0 days 00:01:42.768026,0.8605262818148017,0.9764380053359079,256,0.0008890567594949558,8,3,4.374306795875741e-05,COMPLETE
643,643,0.008483383973891085,2024-04-30 14:13:51.076341,2024-04-30 14:15:40.249144,0 days 00:01:49.172803,0.8932236109002496,0.9518271858301974,256,0.0008011272983387146,4,3,4.4307859993362535e-05,COMPLETE
644,644,0.008904235477829392,2024-04-30 14:14:29.549688,2024-04-30 14:16:08.799726,0 days 00:01:39.250038,0.8931919099016483,0.9763275786665259,768,0.000795679437216875,8,3,4.276194641441264e-05,COMPLETE
645,645,0.012224133725145034,2024-04-30 14:14:58.338373,2024-04-30 14:16:45.503927,0 days 00:01:47.165554,0.8927172453692122,0.9531187298126379,768,0.001310166839195823,8,3,4.294081239911761e-05,COMPLETE
646,646,0.030864488345558768,2024-04-30 14:15:31.751383,2024-04-30 14:18:11.660317,0 days 00:02:39.908934,0.8921094636796474,0.9530100060561733,1024,0.0025742544330638823,8,3,4.3135923422323564e-05,COMPLETE
647,647,0.009989037952543078,2024-04-30 14:15:40.314344,2024-04-30 14:17:41.724393,0 days 00:02:01.410049,0.8925524335389148,0.9532368508357935,1024,0.0013532221305560328,8,3,5.4779856453624246e-05,COMPLETE
648,648,0.05197320541455632,2024-04-30 14:16:08.872148,2024-04-30 14:17:56.722290,0 days 00:01:47.850142,0.8176272948699802,0.9534968551664356,1024,0.0012769155987139656,8,3,4.946128534896549e-05,COMPLETE
649,649,0.008461133534596725,2024-04-30 14:16:45.564072,2024-04-30 14:18:36.976002,0 days 00:01:51.411930,0.8997063856296281,0.9543591128118784,1024,0.00049398846811774,8,3,5.413446256086509e-05,COMPLETE
650,650,0.009265589797909642,2024-04-30 14:17:37.382208,2024-04-30 14:22:50.020657,0 days 00:05:12.638449,0.8997695265784921,0.9567350899768838,768,0.0013485561557500625,4,3,4.914826902870911e-05,COMPLETE
651,651,0.03701695399882989,2024-04-30 14:17:42.099531,2024-04-30 14:19:38.839335,0 days 00:01:56.739804,0.874760604924411,0.9589209933931319,768,0.006840681079052783,4,3,4.8844199623526106e-05,COMPLETE
652,652,0.00810485574501482,2024-04-30 14:17:56.782578,2024-04-30 14:19:37.308883,0 days 00:01:40.526305,0.8998747369012546,0.9661780187872265,768,0.00048575550147313986,4,3,4.877512315507221e-05,COMPLETE
653,653,0.008489690841985987,2024-04-30 14:18:11.751982,2024-04-30 14:20:41.516551,0 days 00:02:29.764569,0.8999609926102233,0.9626669558013174,1024,0.0005394205934842542,4,3,4.916772791199483e-05,COMPLETE
654,654,0.013455170132139158,2024-04-30 14:18:37.030854,2024-04-30 14:20:16.577227,0 days 00:01:39.546373,0.6049929451858049,0.9684469473211411,128,0.0006234890078907951,4,3,4.847153470346609e-05,COMPLETE
655,655,0.008668646059156238,2024-04-30 14:19:37.391966,2024-04-30 14:21:14.114946,0 days 00:01:36.722980,0.8706754541254497,0.9698805838574535,512,0.0010437847701844098,4,3,4.830047050994974e-05,COMPLETE
656,656,0.008324602899016627,2024-04-30 14:19:38.934863,2024-04-30 14:21:41.363913,0 days 00:02:02.429050,0.8830248894200754,0.9694707559088264,768,0.0010290227822794097,8,3,4.52586717578729e-05,COMPLETE
657,657,0.011712483211029402,2024-04-30 14:20:16.677392,2024-04-30 14:22:24.206012,0 days 00:02:07.528620,0.885444587441638,0.9801453937509195,1024,0.0010507055351921817,4,4,4.6190710367352394e-05,COMPLETE
658,658,0.008490834814532623,2024-04-30 14:20:41.806823,2024-04-30 14:23:20.964380,0 days 00:02:39.157557,0.8856511632174335,0.9380708498224498,768,0.0010362846965659186,4,3,4.5399770010012854e-05,COMPLETE
659,659,0.00806458540728469,2024-04-30 14:21:14.203971,2024-04-30 14:22:52.660223,0 days 00:01:38.456252,0.8838809237040708,0.935267130204783,768,0.0010108440304954992,4,3,4.5230465221676726e-05,COMPLETE
660,660,0.010203602237957509,2024-04-30 14:21:41.464512,2024-04-30 14:24:03.171666,0 days 00:02:21.707154,0.885392329286205,0.9353310458813797,768,0.0018023890827014236,8,4,1.0882746281881265e-05,COMPLETE
661,661,0.01125586966609026,2024-04-30 14:22:24.460983,2024-04-30 14:24:12.403934,0 days 00:01:47.942951,0.8790892547616215,0.9363341969884247,768,0.0017509723627058065,4,3,9.236995940699777e-05,COMPLETE
662,662,0.008648544769669636,2024-04-30 14:22:50.078420,2024-04-30 14:28:12.597719,0 days 00:05:22.519299,0.8772114658627519,0.9469279758294462,768,0.0006628043814206482,8,3,4.5495763027071035e-05,COMPLETE
663,663,0.008730350733529051,2024-04-30 14:22:52.739360,2024-04-30 14:24:38.064103,0 days 00:01:45.324743,0.87446947997885,0.9452949908550841,1024,0.0006996772685973237,8,3,3.785779894585678e-05,COMPLETE
664,664,0.031579853507218425,2024-04-30 14:23:21.058125,2024-04-30 14:26:05.833313,0 days 00:02:44.775188,0.875919678753005,0.9827541391808187,1024,0.004329962375540209,8,3,5.0701432320108363e-05,COMPLETE
665,665,0.03400643557729401,2024-04-30 14:23:52.805828,2024-04-30 14:36:52.455799,0 days 00:12:59.649971,0.8771710642369743,0.9828118140273862,1024,0.004297225634678438,8,3,3.8627001633694564e-05,COMPLETE
666,666,0.007790630616779838,2024-04-30 14:24:03.227944,2024-04-30 14:26:06.075231,0 days 00:02:02.847287,0.8781645253584306,0.9827933490868429,1024,0.0007130296358085627,8,3,5.074704091450394e-05,COMPLETE
667,667,0.008689979286824082,2024-04-30 14:24:12.477969,2024-04-30 14:26:06.735876,0 days 00:01:54.257907,0.876839894581011,0.9835886412524892,1024,0.0006770994635415799,8,3,3.790505335046805e-05,COMPLETE
668,668,0.007586842517719254,2024-04-30 14:24:38.363355,2024-04-30 14:26:26.471416,0 days 00:01:48.108061,0.8911296102446747,0.9836691166561062,1024,0.0007619584668981702,8,3,5.336260821643801e-05,COMPLETE
669,669,0.008079975966396398,2024-04-30 14:26:05.893443,2024-04-30 14:28:51.131298,0 days 00:02:45.237855,0.8898635449364783,0.976167530453008,1024,0.0007135785714852324,8,3,5.258755649508884e-05,COMPLETE
670,670,0.009501590111264677,2024-04-30 14:26:06.148519,2024-04-30 14:28:10.548003,0 days 00:02:04.399484,0.8871265016161448,0.9902448832336248,1024,0.0006944669671306863,8,3,5.382229921357841e-05,COMPLETE
671,671,0.010121460649229232,2024-04-30 14:26:06.825137,2024-04-30 14:28:00.192122,0 days 00:01:53.366985,0.8667750301952767,0.9723197187857489,1024,0.0008446142984582751,8,3,5.3417297628874177e-05,COMPLETE
672,672,0.008374098912123349,2024-04-30 14:26:26.526376,2024-04-30 14:28:14.311178,0 days 00:01:47.784802,0.8710197005828505,0.9722248997202104,1024,0.0007986542431388218,8,3,5.1454701497768395e-05,COMPLETE
673,673,0.008192222700474453,2024-04-30 14:28:00.291715,2024-04-30 14:29:54.219651,0 days 00:01:53.927936,0.8853302662605367,0.9732065100855252,1024,0.0007137648930324994,8,3,5.4001977532456084e-05,COMPLETE
674,674,0.009660621413565947,2024-04-30 14:28:10.637990,2024-04-30 14:30:15.106384,0 days 00:02:04.468394,0.8789049394586379,0.9090124129490642,1024,0.0007725092786717521,8,3,5.587348797520588e-05,COMPLETE
675,675,0.012223744877811634,2024-04-30 14:28:12.665696,2024-04-30 14:33:58.019139,0 days 00:05:45.353443,0.8533593275020229,0.9735112162127206,1024,0.0008494442835637916,8,3,5.508452936356828e-05,COMPLETE
676,676,0.009004122136136541,2024-04-30 14:28:14.381070,2024-04-30 14:30:01.471398,0 days 00:01:47.090328,0.8878005073944552,0.961890721434768,1024,0.0004219132046191137,8,3,5.341169255788745e-05,COMPLETE
677,677,0.020308646808874297,2024-04-30 14:28:51.189819,2024-04-30 14:31:35.808102,0 days 00:02:44.618283,0.8484290447069417,0.5828511066470637,1024,0.0012298909945542792,8,3,5.397424368882552e-05,COMPLETE
678,678,0.009514330628275613,2024-04-30 14:29:54.278018,2024-04-30 14:31:50.444504,0 days 00:01:56.166486,0.8794282961134854,0.9126911279862642,1024,0.00034220440618720294,8,3,5.585109911017843e-05,COMPLETE
679,679,0.021562353252267942,2024-04-30 14:30:01.538311,2024-04-30 14:31:48.677372,0 days 00:01:47.139061,0.7969295734655916,0.9625973736312557,1024,0.0011708490579083052,8,3,5.598067053603955e-05,COMPLETE
680,680,0.025004032263491963,2024-04-30 14:30:15.162180,2024-04-30 14:32:20.512264,0 days 00:02:05.350084,0.8509979768728767,0.9615953373717151,1024,0.001207823240970126,8,3,5.127914932501404e-05,COMPLETE
